avg_response_time,avg_execution_time,avg_wait_time,wait_percentage,high_wait_count,sample_count,timestamp,deployment_name
53645.58742390358,3789.1366158122964,49856.450808091286,92.93672266859377,6,6,75,speech-inference-industrial
53645.58742390358,3789.1366158122964,49856.450808091286,92.93672266859377,6,6,75,speech-inference-industrial
55568.30246940888,3777.9956489863625,51790.30682042253,93.20116778613816,2,2,80,speech-inference-industrial
55568.30246940888,3777.9956489863625,51790.30682042253,93.20116778613816,2,2,80,speech-inference-industrial
82629.07180637111,3813.1958012078067,78815.8760051633,95.38516442476389,8,8,110,speech-inference-industrial
82629.07180637111,3813.1958012078067,78815.8760051633,95.38516442476389,8,8,110,speech-inference-industrial
84076.82670995677,3822.677541658191,80254.14916829858,95.45335178402316,4,4,115,speech-inference-industrial
84076.82670995677,3822.677541658191,80254.14916829858,95.45335178402316,4,4,115,speech-inference-industrial
97667.86347397952,4395.474563882322,93272.3889100972,95.49956924669151,10,10,145,speech-inference-industrial
97667.86347397952,4395.474563882322,93272.3889100972,95.49956924669151,10,10,145,speech-inference-industrial
112585.86661009796,3723.4238742426837,108862.44273585528,96.69281412813788,2,2,150,speech-inference-industrial
112585.86661009796,3723.4238742426837,108862.44273585528,96.69281412813788,2,2,150,speech-inference-industrial
81604.22354309163,5456.152934770298,76148.07060832134,93.31388413751755,16,16,180,speech-inference-industrial
81604.22354309163,5456.152934770298,76148.07060832134,93.31388413751755,16,16,180,speech-inference-industrial
66736.73712793192,5274.580344172517,61462.156783759376,92.09643657875966,15,20,215,speech-inference-industrial
66736.73712793192,5274.580344172517,61462.156783759376,92.09643657875966,15,20,215,speech-inference-industrial
52204.37011810479,4895.026043916566,47309.34407418823,90.62334047352306,12,22,250,speech-inference-industrial
52204.37011810479,4895.026043916566,47309.34407418823,90.62334047352306,12,22,250,speech-inference-industrial
3924.988116979364,3924.988116979364,0.0,0.0,0,1,255,speech-inference-industrial
3924.988116979364,3924.988116979364,0.0,0.0,0,1,255,speech-inference-industrial
57172.75679590671,4704.346624355426,52468.41017155128,91.7716988160133,12,26,285,speech-inference-industrial
57172.75679590671,4704.346624355426,52468.41017155128,91.7716988160133,12,26,285,speech-inference-industrial
87821.15795963324,3825.6499786006543,83995.5079810326,95.64381742682203,2,5,290,speech-inference-industrial
87821.15795963324,3825.6499786006543,83995.5079810326,95.64381742682203,2,5,290,speech-inference-industrial
69611.64954642497,4436.968952142451,65174.680594282516,93.62611146115223,12,29,320,speech-inference-industrial
69611.64954642497,4436.968952142451,65174.680594282516,93.62611146115223,12,29,320,speech-inference-industrial
102032.74656194521,3832.735387814889,98200.01117413033,96.24362225171701,3,7,325,speech-inference-industrial
102032.74656194521,3832.735387814889,98200.01117413033,96.24362225171701,3,7,325,speech-inference-industrial
81306.3131069825,4773.991164018187,76532.3219429643,94.12838808994253,11,28,355,speech-inference-industrial
81306.3131069825,4773.991164018187,76532.3219429643,94.12838808994253,11,28,355,speech-inference-industrial
163978.07420941218,3814.6163231100822,160163.45788630206,97.67370342559421,2,3,360,speech-inference-industrial
163978.07420941218,3814.6163231100822,160163.45788630206,97.67370342559421,2,3,360,speech-inference-industrial
71842.22181736563,5025.8846144503495,66816.33720291528,93.00427452365415,11,27,390,speech-inference-industrial
71842.22181736563,5025.8846144503495,66816.33720291528,93.00427452365415,11,27,390,speech-inference-industrial
242189.10067189718,3803.0125194257207,238386.08815247146,98.42973424118793,2,2,395,speech-inference-industrial
242189.10067189718,3803.0125194257207,238386.08815247146,98.42973424118793,2,2,395,speech-inference-industrial
62196.094527762776,5079.768286784864,57116.32624097792,91.8326571381144,9,28,425,speech-inference-industrial
62196.094527762776,5079.768286784864,57116.32624097792,91.8326571381144,9,28,425,speech-inference-industrial
75822.29694615398,4741.700689773262,71080.59625638071,93.74629775046166,7,20,460,speech-inference-industrial
75822.29694615398,4741.700689773262,71080.59625638071,93.74629775046166,7,20,460,speech-inference-industrial
104760.36602563942,3870.5741292021967,100889.79189643722,96.30530679106744,1,2,465,speech-inference-industrial
104760.36602563942,3870.5741292021967,100889.79189643722,96.30530679106744,1,2,465,speech-inference-industrial
42445.14852608914,4869.1447059718685,37576.00382011728,88.52838339585732,6,26,495,speech-inference-industrial
42445.14852608914,4869.1447059718685,37576.00382011728,88.52838339585732,6,26,495,speech-inference-industrial
164833.69263811863,3813.5904652437775,161020.10217287487,97.68640112090661,2,2,500,speech-inference-industrial
164833.69263811863,3813.5904652437775,161020.10217287487,97.68640112090661,2,2,500,speech-inference-industrial
23416.411038995222,3832.885451293412,19583.52558770181,83.63162721686714,4,4,40,speech-inference-suburb
23416.411038995222,3832.885451293412,19583.52558770181,83.63162721686714,4,4,40,speech-inference-suburb
44515.16368158691,3799.4891722600987,40715.67450932681,91.46473053668292,5,5,75,speech-inference-suburb
44515.16368158691,3799.4891722600987,40715.67450932681,91.46473053668292,5,5,75,speech-inference-suburb
46332.32190723606,3763.127555221715,42569.19435201435,91.87796466847477,1,1,80,speech-inference-suburb
46332.32190723606,3763.127555221715,42569.19435201435,91.87796466847477,1,1,80,speech-inference-suburb
66285.16860169744,4140.616901416903,62144.55170028054,93.75332825009836,9,9,110,speech-inference-suburb
66285.16860169744,4140.616901416903,62144.55170028054,93.75332825009836,9,9,110,speech-inference-suburb
70478.40325111448,3817.8707737295954,66660.53247738488,94.58292101180766,3,3,115,speech-inference-suburb
70478.40325111448,3817.8707737295954,66660.53247738488,94.58292101180766,3,3,115,speech-inference-suburb
69623.77455661069,4765.252874384168,64858.52168222653,93.15571023729895,12,12,145,speech-inference-suburb
69623.77455661069,4765.252874384168,64858.52168222653,93.15571023729895,12,12,145,speech-inference-suburb
83649.59826281211,3812.614469016296,79836.98379379582,95.44216045480847,1,1,150,speech-inference-suburb
83649.59826281211,3812.614469016296,79836.98379379582,95.44216045480847,1,1,150,speech-inference-suburb
66397.90015961576,5276.776267876822,61121.12389173894,92.0527964661656,12,12,180,speech-inference-suburb
66397.90015961576,5276.776267876822,61121.12389173894,92.0527964661656,12,12,180,speech-inference-suburb
80669.26450952039,5101.594136682055,75567.67037283833,93.67591341299513,9,9,215,speech-inference-suburb
80669.26450952039,5101.594136682055,75567.67037283833,93.67591341299513,9,9,215,speech-inference-suburb
72375.66336916958,5273.3436717756,67102.31969739398,92.71392699383267,10,10,250,speech-inference-suburb
72375.66336916958,5273.3436717756,67102.31969739398,92.71392699383267,10,10,250,speech-inference-suburb
81904.28424497889,3769.885542587559,78134.39870239134,95.39720592476985,1,1,255,speech-inference-suburb
81904.28424497889,3769.885542587559,78134.39870239134,95.39720592476985,1,1,255,speech-inference-suburb
70567.7950832142,5188.453209750976,65379.34187346323,92.64756224332545,13,13,285,speech-inference-suburb
70567.7950832142,5188.453209750976,65379.34187346323,92.64756224332545,13,13,285,speech-inference-suburb
82197.07378062926,3848.0073517369347,78349.06642889231,95.31855919590683,3,3,290,speech-inference-suburb
82197.07378062926,3848.0073517369347,78349.06642889231,95.31855919590683,3,3,290,speech-inference-suburb
63904.05867492383,4709.593734814608,59194.46494010923,92.63021186373777,14,19,320,speech-inference-suburb
63904.05867492383,4709.593734814608,59194.46494010923,92.63021186373777,14,19,320,speech-inference-suburb
58327.34212187427,3810.083946852236,54517.25817502203,93.46775661594332,2,3,325,speech-inference-suburb
58327.34212187427,3810.083946852236,54517.25817502203,93.46775661594332,2,3,325,speech-inference-suburb
63170.52789981847,4750.593730358356,58419.9341694601,92.47973083604384,15,19,355,speech-inference-suburb
63170.52789981847,4750.593730358356,58419.9341694601,92.47973083604384,15,19,355,speech-inference-suburb
86684.20993687135,3773.7784786206985,82910.43145825065,95.64652145832673,2,2,360,speech-inference-suburb
86684.20993687135,3773.7784786206985,82910.43145825065,95.64652145832673,2,2,360,speech-inference-suburb
112281.14718114272,4792.031664579699,107489.11551656302,95.73211372978872,9,9,390,speech-inference-suburb
112281.14718114272,4792.031664579699,107489.11551656302,95.73211372978872,9,9,390,speech-inference-suburb
84775.40976788511,4236.12240855469,80539.28735933042,95.00312364145077,7,7,425,speech-inference-suburb
84775.40976788511,4236.12240855469,80539.28735933042,95.00312364145077,7,7,425,speech-inference-suburb
70467.59957998489,3821.0876543507766,66646.51192563411,94.57752544839616,1,1,430,speech-inference-suburb
70467.59957998489,3821.0876543507766,66646.51192563411,94.57752544839616,1,1,430,speech-inference-suburb
45513.52384269574,3810.2169185266703,41703.30692416906,91.6283851549364,5,8,460,speech-inference-suburb
45513.52384269574,3810.2169185266703,41703.30692416906,91.6283851549364,5,8,460,speech-inference-suburb
72102.00009859899,3896.102595221464,68205.89750337752,94.59640150079946,1,1,465,speech-inference-suburb
72102.00009859899,3896.102595221464,68205.89750337752,94.59640150079946,1,1,465,speech-inference-suburb
95422.06214576031,4164.225679501051,91257.83646625926,95.6359927821094,8,8,495,speech-inference-suburb
95422.06214576031,4164.225679501051,91257.83646625926,95.6359927821094,8,8,495,speech-inference-suburb
79705.61691332844,3839.6051444483137,75866.01176888013,95.18276717107216,2,2,500,speech-inference-suburb
79705.61691332844,3839.6051444483137,75866.01176888013,95.18276717107216,2,2,500,speech-inference-suburb
