FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-08-20 10:56:19

Total deployment events: 3209
Number of node-function combinations: 731

Event Type Summary:
  Deployment events: 16
  Replica events: 2320
  Network events: 873

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference

registry → nano_6 - unknown:
----------------------------
  t=  18.6s - docker_pull (95.4 MB) [network]
  t=  46.3s - docker_pull (38.1 MB) [network]
  t=  54.3s - docker_pull (21.9 MB) [network]
  t=  63.4s - docker_pull (80.1 MB) [network]
  Total events: 4

registry → nano_7 - unknown:
----------------------------
  t=   6.3s - docker_pull (95.4 MB) [network]
  t=  49.6s - docker_pull (80.1 MB) [network]
  t=  58.0s - docker_pull (59.1 MB) [network]
  Total events: 3

registry → nano_8 - unknown:
----------------------------
  t=  10.1s - docker_pull (95.4 MB) [network]
  t=  36.9s - docker_pull (80.1 MB) [network]
  t=  59.5s - docker_pull (21.9 MB) [network]
  Total events: 3

registry → nano_9 - unknown:
----------------------------
  t=  16.7s - docker_pull (95.4 MB) [network]
  t=  41.4s - docker_pull (80.1 MB) [network]
  t=  53.3s - docker_pull (59.1 MB) [network]
  Total events: 3

registry → nuc_0 - unknown:
---------------------------
  t=  18.9s - docker_pull (190.7 MB) [network]
  t=  47.1s - docker_pull (391.0 MB) [network]
  t=  54.5s - docker_pull (22.9 MB) [network]
  t=  64.8s - docker_pull (103.0 MB) [network]
  Total events: 4

registry → nuc_1 - unknown:
---------------------------
  t=  21.2s - docker_pull (190.7 MB) [network]
  t=  48.0s - docker_pull (103.0 MB) [network]
  t=  56.4s - docker_pull (83.9 MB) [network]
  t=  64.1s - docker_pull (22.9 MB) [network]
  Total events: 4

registry → nuc_2 - unknown:
---------------------------
  t=  23.5s - docker_pull (190.7 MB) [network]
  t=  49.9s - docker_pull (103.0 MB) [network]
  t=  55.8s - docker_pull (22.9 MB) [network]
  Total events: 3

registry → nuc_3 - unknown:
---------------------------
  t=  25.4s - docker_pull (190.7 MB) [network]
  t=  49.8s - docker_pull (83.9 MB) [network]
  t=  67.8s - docker_pull (391.0 MB) [network]
  Total events: 3

registry → nuc_4 - unknown:
---------------------------
  t=  41.8s - docker_pull (103.0 MB) [network]
  t=  57.3s - docker_pull (190.7 MB) [network]
  Total events: 2

registry → nuc_5 - unknown:
---------------------------
  t=  43.3s - docker_pull (103.0 MB) [network]
  t=  50.9s - docker_pull (83.9 MB) [network]
  Total events: 2

registry → nx_0 - unknown:
--------------------------
  t=   2.7s - docker_pull (95.4 MB) [network]
  t=   4.2s - docker_pull (38.1 MB) [network]
  t=  38.8s - docker_pull (182.2 MB) [network]
  t=  64.3s - docker_pull (59.1 MB) [network]
  Total events: 4

registry → nx_1 - unknown:
--------------------------
  t=  12.2s - docker_pull (95.4 MB) [network]
  t=  23.4s - docker_pull (182.2 MB) [network]
  t=  33.3s - docker_pull (38.1 MB) [network]
  t=  52.0s - docker_pull (80.1 MB) [network]
  Total events: 4

registry → nx_10 - unknown:
---------------------------
  t=   4.7s - docker_pull (95.4 MB) [network]
  t=   9.6s - docker_pull (59.1 MB) [network]
  t=  40.6s - docker_pull (182.2 MB) [network]
  t=  66.9s - docker_pull (38.1 MB) [network]
  Total events: 4

registry → nx_11 - unknown:
---------------------------
  t=  13.9s - docker_pull (95.4 MB) [network]
  t=  24.2s - docker_pull (38.1 MB) [network]
  t=  33.5s - docker_pull (59.1 MB) [network]
  Total events: 3

registry → nx_12 - unknown:
---------------------------
  t=   3.0s - docker_pull (95.4 MB) [network]
  t=   7.9s - docker_pull (59.1 MB) [network]
  t=  49.1s - docker_pull (38.1 MB) [network]
  t=  55.9s - docker_pull (21.9 MB) [network]
  Total events: 4

registry → nx_13 - unknown:
---------------------------
  t=   5.0s - docker_pull (95.4 MB) [network]
  t=  11.9s - docker_pull (59.1 MB) [network]
  t=  49.7s - docker_pull (80.1 MB) [network]
  t=  56.9s - docker_pull (21.9 MB) [network]
  Total events: 4

registry → nx_14 - unknown:
---------------------------
  t=   6.0s - docker_pull (95.4 MB) [network]
  t=  13.5s - docker_pull (38.1 MB) [network]
  t=  56.8s - docker_pull (21.9 MB) [network]
  Total events: 3

registry → nx_2 - unknown:
--------------------------
  t=  13.7s - docker_pull (95.4 MB) [network]
  t=  22.8s - docker_pull (59.1 MB) [network]
  t=  52.1s - docker_pull (80.1 MB) [network]
  Total events: 3

registry → nx_3 - unknown:
--------------------------
  t=  13.8s - docker_pull (95.4 MB) [network]
  t=  24.1s - docker_pull (38.1 MB) [network]
  t=  33.4s - docker_pull (59.1 MB) [network]
  Total events: 3

registry → nx_4 - unknown:
--------------------------
  t=   6.1s - docker_pull (95.4 MB) [network]
  t=  14.9s - docker_pull (59.1 MB) [network]
  t=  51.0s - docker_pull (182.2 MB) [network]
  t=  57.8s - docker_pull (38.1 MB) [network]
  t=  67.1s - docker_pull (80.1 MB) [network]
  Total events: 5

registry → nx_5 - unknown:
--------------------------
  t=  10.2s - docker_pull (95.4 MB) [network]
  t=  20.4s - docker_pull (59.1 MB) [network]
  t=  42.7s - docker_pull (38.1 MB) [network]
  Total events: 3

registry → nx_6 - unknown:
--------------------------
  t=  10.3s - docker_pull (95.4 MB) [network]
  t=  20.5s - docker_pull (59.1 MB) [network]
  t=  42.8s - docker_pull (38.1 MB) [network]
  Total events: 3

registry → nx_7 - unknown:
--------------------------
  t=   6.2s - docker_pull (95.4 MB) [network]
  t=  15.0s - docker_pull (59.1 MB) [network]
  t=  58.8s - docker_pull (182.2 MB) [network]
  t=  67.2s - docker_pull (80.1 MB) [network]
  Total events: 4

registry → nx_8 - unknown:
--------------------------
  t=  17.0s - docker_pull (95.4 MB) [network]
  t=  28.5s - docker_pull (38.1 MB) [network]
  t=  45.1s - docker_pull (182.2 MB) [network]
  t=  53.7s - docker_pull (80.1 MB) [network]
  Total events: 4

registry → nx_9 - unknown:
--------------------------
  t=  15.4s - docker_pull (95.4 MB) [network]
  t=  24.3s - docker_pull (38.1 MB) [network]
  t=  53.8s - docker_pull (182.2 MB) [network]
  Total events: 3

registry → rockpi_0 - unknown:
------------------------------
  t=  14.0s - docker_pull (59.1 MB) [network]
  t=  14.3s - docker_pull (182.2 MB) [network]
  t=  41.1s - docker_pull (38.1 MB) [network]
  t=  49.0s - docker_pull (21.9 MB) [network]
  t=  57.2s - docker_pull (80.1 MB) [network]
  Total events: 5

registry → rockpi_1 - unknown:
------------------------------
  t=  18.8s - docker_pull (59.1 MB) [network]
  t=  19.2s - docker_pull (182.2 MB) [network]
  t=  31.5s - docker_pull (38.1 MB) [network]
  t=  37.1s - docker_pull (80.1 MB) [network]
  Total events: 4

registry → rockpi_10 - unknown:
-------------------------------
  t=  22.7s - docker_pull (59.1 MB) [network]
  t=  34.0s - docker_pull (182.2 MB) [network]
  t=  40.2s - docker_pull (80.1 MB) [network]
  Total events: 3

registry → rockpi_11 - unknown:
-------------------------------
  t=   5.6s - docker_pull (59.1 MB) [network]
  t=  66.2s - docker_pull (182.2 MB) [network]
  Total events: 2

registry → rockpi_12 - unknown:
-------------------------------
  t=  20.3s - docker_pull (38.1 MB) [network]
  t=  32.2s - docker_pull (182.2 MB) [network]
  t=  38.2s - docker_pull (80.1 MB) [network]
  Total events: 3

registry → rockpi_13 - unknown:
-------------------------------
  t=  18.2s - docker_pull (38.1 MB) [network]
  t=  37.0s - docker_pull (80.1 MB) [network]
  t=  59.6s - docker_pull (21.9 MB) [network]
  Total events: 3

registry → rockpi_14 - unknown:
-------------------------------
  t=  15.2s - docker_pull (38.1 MB) [network]
  t=  15.7s - docker_pull (182.2 MB) [network]
  t=  41.3s - docker_pull (59.1 MB) [network]
  t=  49.5s - docker_pull (80.1 MB) [network]
  Total events: 4

registry → rockpi_15 - unknown:
-------------------------------
  t=  16.5s - docker_pull (59.1 MB) [network]
  t=  35.0s - docker_pull (80.1 MB) [network]
  Total events: 2

registry → rockpi_16 - unknown:
-------------------------------
  t=   2.2s - docker_pull (59.1 MB) [network]
  t=  38.0s - docker_pull (38.1 MB) [network]
  t=  54.8s - docker_pull (80.1 MB) [network]
  t=  65.0s - docker_pull (182.2 MB) [network]
  Total events: 4

registry → rockpi_17 - unknown:
-------------------------------
  t=  25.1s - docker_pull (59.1 MB) [network]
  t=  25.6s - docker_pull (182.2 MB) [network]
  t=  34.7s - docker_pull (38.1 MB) [network]
  t=  41.6s - docker_pull (80.1 MB) [network]
  Total events: 4

registry → rockpi_18 - unknown:
-------------------------------
  t=  28.6s - docker_pull (59.1 MB) [network]
  t=  36.4s - docker_pull (38.1 MB) [network]
  Total events: 2

registry → rockpi_19 - unknown:
-------------------------------
  t=  20.6s - docker_pull (59.1 MB) [network]
  t=  22.4s - docker_pull (38.1 MB) [network]
  t=  38.5s - docker_pull (80.1 MB) [network]
  t=  51.8s - docker_pull (21.9 MB) [network]
  Total events: 4

registry → rockpi_2 - unknown:
------------------------------
  t=  18.3s - docker_pull (59.1 MB) [network]
  t=  31.6s - docker_pull (38.1 MB) [network]
  t=  37.2s - docker_pull (80.1 MB) [network]
  Total events: 3

registry → rockpi_20 - unknown:
-------------------------------
  t=  24.5s - docker_pull (59.1 MB) [network]
  t=  34.8s - docker_pull (38.1 MB) [network]
  t=  41.7s - docker_pull (80.1 MB) [network]
  t=  52.9s - docker_pull (21.9 MB) [network]
  Total events: 4

registry → rockpi_21 - unknown:
-------------------------------
  t=  12.0s - docker_pull (38.1 MB) [network]
  t=  12.5s - docker_pull (182.2 MB) [network]
  t=  39.7s - docker_pull (59.1 MB) [network]
  t=  48.8s - docker_pull (21.9 MB) [network]
  Total events: 4

registry → rockpi_22 - unknown:
-------------------------------
  t=  16.6s - docker_pull (38.1 MB) [network]
  t=  29.8s - docker_pull (59.1 MB) [network]
  t=  33.8s - docker_pull (80.1 MB) [network]
  t=  50.7s - docker_pull (21.9 MB) [network]
  t=  59.9s - docker_pull (182.2 MB) [network]
  Total events: 5

registry → rockpi_23 - unknown:
-------------------------------
  t=   2.3s - docker_pull (59.1 MB) [network]
  t=   4.1s - docker_pull (38.1 MB) [network]
  t=  46.0s - docker_pull (21.9 MB) [network]
  t=  54.9s - docker_pull (80.1 MB) [network]
  Total events: 4

registry → rockpi_24 - unknown:
-------------------------------
  t=   9.5s - docker_pull (59.1 MB) [network]
  t=  39.5s - docker_pull (38.1 MB) [network]
  t=  47.7s - docker_pull (21.9 MB) [network]
  t=  56.3s - docker_pull (80.1 MB) [network]
  Total events: 4

registry → rockpi_25 - unknown:
-------------------------------
  t=   2.5s - docker_pull (38.1 MB) [network]
  t=   3.3s - docker_pull (182.2 MB) [network]
  t=  46.6s - docker_pull (59.1 MB) [network]
  t=  54.7s - docker_pull (80.1 MB) [network]
  Total events: 4

registry → rockpi_26 - unknown:
-------------------------------
  t=  26.5s - docker_pull (59.1 MB) [network]
  t=  44.6s - docker_pull (38.1 MB) [network]
  t=  53.5s - docker_pull (80.1 MB) [network]
  Total events: 3

registry → rockpi_27 - unknown:
-------------------------------
  t=  11.8s - docker_pull (59.1 MB) [network]
  t=  48.9s - docker_pull (21.9 MB) [network]
  Total events: 2

registry → rockpi_28 - unknown:
-------------------------------
  t=  26.4s - docker_pull (38.1 MB) [network]
  t=  35.3s - docker_pull (182.2 MB) [network]
  t=  43.0s - docker_pull (80.1 MB) [network]
  t=  53.0s - docker_pull (21.9 MB) [network]
  Total events: 4

registry → rockpi_29 - unknown:
-------------------------------
  t=  28.8s - docker_pull (80.1 MB) [network]
  t=  29.6s - docker_pull (38.1 MB) [network]
  t=  36.6s - docker_pull (59.1 MB) [network]
  Total events: 3

registry → rockpi_3 - unknown:
------------------------------
  t=  21.1s - docker_pull (38.1 MB) [network]
  t=  21.3s - docker_pull (182.2 MB) [network]
  t=  31.7s - docker_pull (59.1 MB) [network]
  t=  38.3s - docker_pull (80.1 MB) [network]
  Total events: 4

registry → rockpi_30 - unknown:
-------------------------------
  t=   2.4s - docker_pull (38.1 MB) [network]
  t=  36.8s - docker_pull (59.1 MB) [network]
  t=  54.6s - docker_pull (80.1 MB) [network]
  Total events: 3

registry → rockpi_31 - unknown:
-------------------------------
  t=  22.5s - docker_pull (38.1 MB) [network]
  t=  40.0s - docker_pull (80.1 MB) [network]
  t=  51.9s - docker_pull (21.9 MB) [network]
  Total events: 3

registry → rockpi_32 - unknown:
-------------------------------
  t=  13.6s - docker_pull (59.1 MB) [network]
  t=  42.0s - docker_pull (182.2 MB) [network]
  t=  49.4s - docker_pull (80.1 MB) [network]
  t=  66.8s - docker_pull (21.9 MB) [network]
  Total events: 4

registry → rockpi_33 - unknown:
-------------------------------
  t=   8.0s - docker_pull (59.1 MB) [network]
  t=  39.4s - docker_pull (38.1 MB) [network]
  t=  47.5s - docker_pull (21.9 MB) [network]
  t=  56.1s - docker_pull (80.1 MB) [network]
  Total events: 4

registry → rockpi_34 - unknown:
-------------------------------
  t=  26.9s - docker_pull (38.1 MB) [network]
  t=  27.1s - docker_pull (182.2 MB) [network]
  t=  34.9s - docker_pull (59.1 MB) [network]
  t=  43.1s - docker_pull (80.1 MB) [network]
  t=  53.1s - docker_pull (21.9 MB) [network]
  Total events: 5

registry → rockpi_35 - unknown:
-------------------------------
  t=  28.7s - docker_pull (38.1 MB) [network]
  t=  29.0s - docker_pull (182.2 MB) [network]
  t=  44.8s - docker_pull (59.1 MB) [network]
  Total events: 3

registry → rockpi_36 - unknown:
-------------------------------
  t=  15.1s - docker_pull (59.1 MB) [network]
  t=  16.3s - docker_pull (38.1 MB) [network]
  t=  30.5s - docker_pull (182.2 MB) [network]
  t=  33.6s - docker_pull (80.1 MB) [network]
  t=  57.7s - docker_pull (21.9 MB) [network]
  Total events: 5

registry → rockpi_4 - unknown:
------------------------------
  t=   5.8s - docker_pull (38.1 MB) [network]
  t=   7.0s - docker_pull (182.2 MB) [network]
  t=  38.1s - docker_pull (59.1 MB) [network]
  Total events: 3

registry → rockpi_5 - unknown:
------------------------------
  t=   9.8s - docker_pull (38.1 MB) [network]
  t=  10.7s - docker_pull (182.2 MB) [network]
  t=  47.6s - docker_pull (21.9 MB) [network]
  t=  56.2s - docker_pull (80.1 MB) [network]
  Total events: 4

registry → rockpi_6 - unknown:
------------------------------
  t=  29.7s - docker_pull (38.1 MB) [network]
  t=  36.7s - docker_pull (59.1 MB) [network]
  t=  45.0s - docker_pull (80.1 MB) [network]
  Total events: 3

registry → rockpi_7 - unknown:
------------------------------
  t=  26.6s - docker_pull (59.1 MB) [network]
  t=  28.4s - docker_pull (38.1 MB) [network]
  t=  53.6s - docker_pull (80.1 MB) [network]
  Total events: 3

registry → rockpi_8 - unknown:
------------------------------
  t=  17.2s - docker_pull (59.1 MB) [network]
  t=  17.4s - docker_pull (182.2 MB) [network]
  t=  33.9s - docker_pull (80.1 MB) [network]
  t=  50.8s - docker_pull (21.9 MB) [network]
  Total events: 4

registry → rockpi_9 - unknown:
------------------------------
  t=  32.3s - docker_pull (59.1 MB) [network]
  t=  33.2s - docker_pull (80.1 MB) [network]
  t=  43.7s - docker_pull (182.2 MB) [network]
  t=  65.3s - docker_pull (21.9 MB) [network]
  Total events: 4

registry → rpi3_0 - unknown:
----------------------------
  t=   7.7s - docker_pull (19.1 MB) [network]
  t=  58.3s - docker_pull (66.8 MB) [network]
  Total events: 2

registry → rpi3_1 - unknown:
----------------------------
  t=   9.3s - docker_pull (19.1 MB) [network]
  t=  58.4s - docker_pull (66.8 MB) [network]
  Total events: 2

registry → rpi3_10 - unknown:
-----------------------------
  t=  16.1s - docker_pull (19.1 MB) [network]
  Total events: 1

registry → rpi3_11 - unknown:
-----------------------------
  t=  16.2s - docker_pull (19.1 MB) [network]
  Total events: 1

registry → rpi3_12 - unknown:
-----------------------------
  t=  24.9s - docker_pull (66.8 MB) [network]
  t=  28.3s - docker_pull (19.1 MB) [network]
  t=  63.3s - docker_pull (52.5 MB) [network]
  Total events: 3

registry → rpi3_13 - unknown:
-----------------------------
  t=  26.7s - docker_pull (66.8 MB) [network]
  t=  44.7s - docker_pull (52.5 MB) [network]
  Total events: 2

registry → rpi3_14 - unknown:
-----------------------------
  t=  26.8s - docker_pull (66.8 MB) [network]
  t=  44.4s - docker_pull (19.1 MB) [network]
  Total events: 2

registry → rpi3_15 - unknown:
-----------------------------
  t=  11.7s - docker_pull (19.1 MB) [network]
  t=  60.6s - docker_pull (31.5 MB) [network]
  Total events: 2

registry → rpi3_16 - unknown:
-----------------------------
  t=  13.3s - docker_pull (19.1 MB) [network]
  t=  60.7s - docker_pull (31.5 MB) [network]
  Total events: 2

registry → rpi3_17 - unknown:
-----------------------------
  t=  13.4s - docker_pull (19.1 MB) [network]
  t=  61.0s - docker_pull (130.7 MB) [network]
  Total events: 2

registry → rpi3_18 - unknown:
-----------------------------
  t=  19.9s - docker_pull (19.1 MB) [network]
  Total events: 1

registry → rpi3_19 - unknown:
-----------------------------
  t=  20.7s - docker_pull (66.8 MB) [network]
  t=  22.2s - docker_pull (19.1 MB) [network]
  Total events: 2

registry → rpi3_2 - unknown:
----------------------------
  t=   9.4s - docker_pull (19.1 MB) [network]
  t=  59.7s - docker_pull (31.5 MB) [network]
  Total events: 2

registry → rpi3_20 - unknown:
-----------------------------
  t=  20.8s - docker_pull (66.8 MB) [network]
  t=  22.3s - docker_pull (19.1 MB) [network]
  Total events: 2

registry → rpi3_21 - unknown:
-----------------------------
  t=   2.0s - docker_pull (19.1 MB) [network]
  t=  64.5s - docker_pull (66.8 MB) [network]
  Total events: 2

registry → rpi3_22 - unknown:
-----------------------------
  t=   2.1s - docker_pull (19.1 MB) [network]
  t=  64.6s - docker_pull (66.8 MB) [network]
  Total events: 2

registry → rpi3_23 - unknown:
-----------------------------
  t=   5.1s - docker_pull (130.7 MB) [network]
  t=  30.0s - docker_pull (66.8 MB) [network]
  Total events: 2

registry → rpi3_24 - unknown:
-----------------------------
  t=  20.9s - docker_pull (66.8 MB) [network]
  t=  23.8s - docker_pull (19.1 MB) [network]
  Total events: 2

registry → rpi3_25 - unknown:
-----------------------------
  t=  21.0s - docker_pull (66.8 MB) [network]
  t=  23.9s - docker_pull (19.1 MB) [network]
  Total events: 2

registry → rpi3_26 - unknown:
-----------------------------
  t=  22.9s - docker_pull (66.8 MB) [network]
  t=  24.0s - docker_pull (19.1 MB) [network]
  Total events: 2

registry → rpi3_27 - unknown:
-----------------------------
  t=   4.4s - docker_pull (52.5 MB) [network]
  t=  30.1s - docker_pull (66.8 MB) [network]
  Total events: 2

registry → rpi3_28 - unknown:
-----------------------------
  t=   4.5s - docker_pull (52.5 MB) [network]
  t=  30.2s - docker_pull (66.8 MB) [network]
  t=  65.4s - docker_pull (31.5 MB) [network]
  Total events: 3

registry → rpi3_29 - unknown:
-----------------------------
  t=   4.6s - docker_pull (52.5 MB) [network]
  t=  31.8s - docker_pull (66.8 MB) [network]
  t=  48.1s - docker_pull (130.7 MB) [network]
  t=  65.5s - docker_pull (31.5 MB) [network]
  Total events: 4

registry → rpi3_3 - unknown:
----------------------------
  t=   4.0s - docker_pull (19.1 MB) [network]
  t=  57.9s - docker_pull (52.5 MB) [network]
  Total events: 2

registry → rpi3_30 - unknown:
-----------------------------
  t=  23.0s - docker_pull (66.8 MB) [network]
  t=  26.1s - docker_pull (19.1 MB) [network]
  t=  62.3s - docker_pull (31.5 MB) [network]
  Total events: 3

registry → rpi3_31 - unknown:
-----------------------------
  t=  23.1s - docker_pull (66.8 MB) [network]
  t=  26.2s - docker_pull (19.1 MB) [network]
  t=  62.4s - docker_pull (31.5 MB) [network]
  Total events: 3

registry → rpi3_32 - unknown:
-----------------------------
  t=  23.2s - docker_pull (66.8 MB) [network]
  t=  26.3s - docker_pull (19.1 MB) [network]
  t=  62.5s - docker_pull (31.5 MB) [network]
  Total events: 3

registry → rpi3_33 - unknown:
-----------------------------
  t=  17.9s - docker_pull (19.1 MB) [network]
  t=  61.3s - docker_pull (31.5 MB) [network]
  Total events: 2

registry → rpi3_34 - unknown:
-----------------------------
  t=  18.4s - docker_pull (66.8 MB) [network]
  t=  20.0s - docker_pull (19.1 MB) [network]
  t=  61.4s - docker_pull (31.5 MB) [network]
  Total events: 3

registry → rpi3_35 - unknown:
-----------------------------
  t=  18.5s - docker_pull (66.8 MB) [network]
  t=  20.1s - docker_pull (19.1 MB) [network]
  t=  61.5s - docker_pull (31.5 MB) [network]
  Total events: 3

registry → rpi3_4 - unknown:
----------------------------
  t=   5.4s - docker_pull (19.1 MB) [network]
  Total events: 1

registry → rpi3_5 - unknown:
----------------------------
  t=   5.5s - docker_pull (19.1 MB) [network]
  Total events: 1

registry → rpi3_6 - unknown:
----------------------------
  t=  24.6s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_7 - unknown:
----------------------------
  t=  24.7s - docker_pull (66.8 MB) [network]
  t=  28.1s - docker_pull (19.1 MB) [network]
  Total events: 2

registry → rpi3_8 - unknown:
----------------------------
  t=  24.8s - docker_pull (66.8 MB) [network]
  t=  28.2s - docker_pull (19.1 MB) [network]
  Total events: 2

registry → rpi3_9 - unknown:
----------------------------
  t=  14.8s - docker_pull (19.1 MB) [network]
  Total events: 1

rockpi_0 - fio-downtown:
------------------------
  t=2251.0s - deploy replica of fio-downtown [replica]
  t=2252.0s - startup replica of fio-downtown [replica]
  t=2253.0s - setup replica of fio-downtown [replica]
  t=2254.0s - finish replica of fio-downtown [replica]
  Total events: 4

rockpi_0 - fio-suburb:
----------------------
  t=1471.0s - deploy replica of fio-suburb [replica]
  t=1482.0s - startup replica of fio-suburb [replica]
  t=1483.0s - setup replica of fio-suburb [replica]
  t=1484.0s - finish replica of fio-suburb [replica]
  Total events: 4

rockpi_0 - python-pi:
---------------------
  t= 305.0s - deploy replica of python-pi [replica]
  t= 335.0s - startup replica of python-pi [replica]
  t= 336.0s - setup replica of python-pi [replica]
  t= 337.0s - finish replica of python-pi [replica]
  Total events: 4

rockpi_0 - resnet50-inference-downtown:
---------------------------------------
  t=1794.0s - deploy replica of resnet50-inference-downtown [replica]
  t=1809.0s - startup replica of resnet50-inference-downtown [replica]
  t=1810.0s - setup replica of resnet50-inference-downtown [replica]
  t=2012.0s - finish replica of resnet50-inference-downtown [replica]
  Total events: 4

rockpi_0 - resnet50-preprocessing:
----------------------------------
  t= 303.0s - deploy replica of resnet50-preprocessing [replica]
  t= 339.0s - startup replica of resnet50-preprocessing [replica]
  t= 340.0s - setup replica of resnet50-preprocessing [replica]
  t= 341.0s - finish replica of resnet50-preprocessing [replica]
  Total events: 4

rockpi_0 - speech-inference-suburb:
-----------------------------------
  t=1178.0s - deploy replica of speech-inference-suburb [replica]
  t=1207.0s - startup replica of speech-inference-suburb [replica]
  t=1208.0s - setup replica of speech-inference-suburb [replica]
  t=1268.0s - finish replica of speech-inference-suburb [replica]
  Total events: 4

rockpi_1 - python-pi:
---------------------
  t= 448.0s - deploy replica of python-pi [replica]
  t= 485.0s - startup replica of python-pi [replica]
  t= 486.0s - setup replica of python-pi [replica]
  t= 487.0s - finish replica of python-pi [replica]
  Total events: 4

rockpi_1 - resnet50-inference-downtown:
---------------------------------------
  t=1880.0s - deploy replica of resnet50-inference-downtown [replica]
  t=1881.0s - startup replica of resnet50-inference-downtown [replica]
  t=1882.0s - setup replica of resnet50-inference-downtown [replica]
  t=2218.0s - finish replica of resnet50-inference-downtown [replica]
  Total events: 4

rockpi_1 - resnet50-inference-suburb:
-------------------------------------
  t=1032.0s - deploy replica of resnet50-inference-suburb [replica]
  t=1051.0s - startup replica of resnet50-inference-suburb [replica]
  t=1052.0s - setup replica of resnet50-inference-suburb [replica]
  t=1153.0s - finish replica of resnet50-inference-suburb [replica]
  Total events: 4

rockpi_1 - resnet50-preprocessing:
----------------------------------
  t= 447.0s - deploy replica of resnet50-preprocessing [replica]
  t= 493.0s - startup replica of resnet50-preprocessing [replica]
  t= 494.0s - setup replica of resnet50-preprocessing [replica]
  t= 495.0s - finish replica of resnet50-preprocessing [replica]
  Total events: 4

rockpi_1 - speech-inference-downtown:
-------------------------------------
  t= 835.0s - deploy replica of speech-inference-downtown [replica]
  t= 863.0s - startup replica of speech-inference-downtown [replica]
  t= 864.0s - setup replica of speech-inference-downtown [replica]
  t= 945.0s - finish replica of speech-inference-downtown [replica]
  t=1567.0s - deploy replica of speech-inference-downtown [replica]
  t=1568.0s - startup replica of speech-inference-downtown [replica]
  t=1569.0s - setup replica of speech-inference-downtown [replica]
  t=1614.0s - finish replica of speech-inference-downtown [replica]
  Total events: 8

rockpi_10 - python-pi:
----------------------
  t= 564.0s - deploy replica of python-pi [replica]
  t= 593.0s - startup replica of python-pi [replica]
  t= 594.0s - setup replica of python-pi [replica]
  t= 595.0s - finish replica of python-pi [replica]
  Total events: 4

rockpi_10 - python-pi-downtown:
-------------------------------
  t= 565.0s - deploy replica of python-pi-downtown [replica]
  t= 566.0s - startup replica of python-pi-downtown [replica]
  t= 567.0s - setup replica of python-pi-downtown [replica]
  t= 568.0s - finish replica of python-pi-downtown [replica]
  Total events: 4

rockpi_10 - resnet50-inference-suburb:
--------------------------------------
  t=1147.0s - deploy replica of resnet50-inference-suburb [replica]
  t=1163.0s - startup replica of resnet50-inference-suburb [replica]
  t=1164.0s - setup replica of resnet50-inference-suburb [replica]
  t=1285.0s - finish replica of resnet50-inference-suburb [replica]
  t=1596.0s - deploy replica of resnet50-inference-suburb [replica]
  t=1597.0s - startup replica of resnet50-inference-suburb [replica]
  t=1598.0s - setup replica of resnet50-inference-suburb [replica]
  t=1616.0s - finish replica of resnet50-inference-suburb [replica]
  Total events: 8

rockpi_10 - resnet50-preprocessing:
-----------------------------------
  t= 898.0s - deploy replica of resnet50-preprocessing [replica]
  t= 940.0s - startup replica of resnet50-preprocessing [replica]
  t= 941.0s - setup replica of resnet50-preprocessing [replica]
  t= 942.0s - finish replica of resnet50-preprocessing [replica]
  t=1963.0s - deploy replica of resnet50-preprocessing [replica]
  t=1964.0s - startup replica of resnet50-preprocessing [replica]
  t=1965.0s - setup replica of resnet50-preprocessing [replica]
  t=1966.0s - finish replica of resnet50-preprocessing [replica]
  Total events: 8

rockpi_11 - python-pi:
----------------------
  t= 120.0s - deploy replica of python-pi [replica]
  t= 138.0s - startup replica of python-pi [replica]
  t= 139.0s - setup replica of python-pi [replica]
  t= 140.0s - finish replica of python-pi [replica]
  Total events: 4

rockpi_11 - python-pi-downtown:
-------------------------------
  t= 121.0s - deploy replica of python-pi-downtown [replica]
  t= 122.0s - startup replica of python-pi-downtown [replica]
  t= 123.0s - setup replica of python-pi-downtown [replica]
  t= 124.0s - finish replica of python-pi-downtown [replica]
  t=1071.0s - deploy replica of python-pi-downtown [replica]
  t=1072.0s - startup replica of python-pi-downtown [replica]
  t=1073.0s - setup replica of python-pi-downtown [replica]
  t=1074.0s - finish replica of python-pi-downtown [replica]
  t=1417.0s - deploy replica of python-pi-downtown [replica]
  t=1418.0s - startup replica of python-pi-downtown [replica]
  t=1419.0s - setup replica of python-pi-downtown [replica]
  t=1420.0s - finish replica of python-pi-downtown [replica]
  Total events: 12

rockpi_11 - python-pi-suburb:
-----------------------------
  t=1732.0s - deploy replica of python-pi-suburb [replica]
  t=1733.0s - startup replica of python-pi-suburb [replica]
  t=1734.0s - setup replica of python-pi-suburb [replica]
  t=1735.0s - finish replica of python-pi-suburb [replica]
  Total events: 4

rockpi_11 - resnet50-preprocessing:
-----------------------------------
  t=2176.0s - deploy replica of resnet50-preprocessing [replica]
  t=2221.0s - startup replica of resnet50-preprocessing [replica]
