FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-07-22 10:29:34

Total deployment events: 865
Number of node-function combinations: 326

Event Type Summary:
  Deployment events: 15
  Replica events: 579
  Network events: 271

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference
t= 283.0s | replica    | rpi4_75              | speech-inference          | setup replica of speech-inference
t= 284.0s | replica    | rockpi_4             | speech-inference-industrial | startup replica of speech-inference-industrial
t= 285.0s | replica    | rockpi_4             | speech-inference-industrial | setup replica of speech-inference-industrial
t= 286.0s | replica    | rockpi_66            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 287.0s | replica    | rockpi_66            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 288.0s | replica    | rockpi_66            | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 289.0s | replica    | rpi4_75              | speech-inference          | finish replica of speech-inference
t= 290.0s | replica    | rockpi_4             | speech-inference-industrial | finish replica of speech-inference-industrial
t= 291.0s | replica    | rockpi_66            | speech-inference-downtown | finish replica of speech-inference-downtown
t= 292.0s | replica    | rockpi_66            | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 293.0s | replica    | rpi4_47              | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 294.0s | replica    | rpi4_47              | speech-inference          | deploy replica of speech-inference
t= 295.0s | replica    | rpi4_47              | speech-inference          | startup replica of speech-inference
t= 296.0s | replica    | rpi4_47              | speech-inference          | setup replica of speech-inference
t= 297.0s | replica    | rockpi_66            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 298.0s | replica    | rockpi_66            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 299.0s | replica    | rockpi_66            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 300.0s | replica    | rockpi_4             | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 301.0s | replica    | rockpi_4             | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 302.0s | replica    | rockpi_4             | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 303.0s | replica    | rockpi_24            | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 304.0s | replica    | rockpi_24            | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 305.0s | replica    | rockpi_10            | resnet50-preprocessing-downtown | deploy replica of resnet50-preprocessing-downtown
t= 306.0s | replica    | rockpi_24            | speech-inference-industrial | startup replica of speech-inference-industrial
t= 307.0s | replica    | rockpi_24            | speech-inference-industrial | setup replica of speech-inference-industrial
t= 308.0s | replica    | rpi4_47              | speech-inference          | finish replica of speech-inference
t= 309.0s | replica    | rockpi_66            | speech-inference-downtown | finish replica of speech-inference-downtown
t= 310.0s | replica    | rockpi_4             | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 311.0s | replica    | rockpi_10            | resnet50-preprocessing-downtown | startup replica of resnet50-preprocessing-downtown
t= 312.0s | replica    | rockpi_10            | resnet50-preprocessing-downtown | setup replica of resnet50-preprocessing-downtown
t= 313.0s | replica    | rockpi_10            | resnet50-preprocessing-downtown | finish replica of resnet50-preprocessing-downtown
t= 314.0s | replica    | rockpi_24            | speech-inference-industrial | finish replica of speech-inference-industrial
t= 315.0s | replica    | rockpi_24            | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 316.0s | replica    | rockpi_24            | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 317.0s | replica    | rockpi_24            | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 318.0s | replica    | rockpi_10            | speech-inference          | deploy replica of speech-inference
t= 319.0s | replica    | rpi4_118             | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 320.0s | replica    | rpi4_119             | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 321.0s | replica    | rockpi_40            | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 322.0s | replica    | rpi4_118             | speech-inference-downtown | startup replica of speech-inference-downtown
t= 323.0s | replica    | rpi4_118             | speech-inference-downtown | setup replica of speech-inference-downtown
t= 324.0s | replica    | rockpi_10            | speech-inference          | startup replica of speech-inference
t= 325.0s | replica    | rockpi_10            | speech-inference          | setup replica of speech-inference
t= 326.0s | replica    | rpi4_119             | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 327.0s | replica    | rpi4_119             | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 328.0s | replica    | rockpi_40            | speech-inference-industrial | startup replica of speech-inference-industrial
t= 329.0s | replica    | rockpi_40            | speech-inference-industrial | setup replica of speech-inference-industrial
t= 330.0s | replica    | rpi4_118             | speech-inference-downtown | finish replica of speech-inference-downtown
t= 331.0s | replica    | rockpi_10            | speech-inference          | finish replica of speech-inference
t= 332.0s | replica    | rpi4_119             | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 333.0s | replica    | rockpi_40            | speech-inference-industrial | finish replica of speech-inference-industrial
t= 334.0s | replica    | rockpi_40            | speech-inference          | deploy replica of speech-inference
t= 335.0s | replica    | rockpi_40            | speech-inference          | startup replica of speech-inference
t= 336.0s | replica    | rockpi_40            | speech-inference          | setup replica of speech-inference
t= 337.0s | replica    | nx_1                 | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 338.0s | replica    | coral_2              | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 339.0s | replica    | coral_3              | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 340.0s | replica    | nx_2                 | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 341.0s | replica    | rpi3_99              | resnet50-preprocessing-downtown | deploy replica of resnet50-preprocessing-downtown
t= 342.0s | replica    | nx_1                 | speech-inference-downtown | startup replica of speech-inference-downtown
t= 343.0s | replica    | nx_1                 | speech-inference-downtown | setup replica of speech-inference-downtown
t= 344.0s | replica    | coral_2              | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 345.0s | replica    | coral_2              | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 346.0s | replica    | coral_3              | speech-inference-industrial | startup replica of speech-inference-industrial
t= 347.0s | replica    | coral_3              | speech-inference-industrial | setup replica of speech-inference-industrial
t= 348.0s | replica    | rockpi_40            | speech-inference          | finish replica of speech-inference
t= 349.0s | replica    | coral_2              | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 350.0s | replica    | rpi3_99              | resnet50-preprocessing-downtown | startup replica of resnet50-preprocessing-downtown
t= 351.0s | replica    | rpi3_99              | resnet50-preprocessing-downtown | setup replica of resnet50-preprocessing-downtown
t= 352.0s | replica    | rpi3_99              | resnet50-preprocessing-downtown | finish replica of resnet50-preprocessing-downtown
t= 353.0s | replica    | nx_1                 | speech-inference-downtown | finish replica of speech-inference-downtown
t= 354.0s | replica    | coral_3              | speech-inference-industrial | finish replica of speech-inference-industrial
t= 355.0s | replica    | nx_2                 | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 356.0s | replica    | nx_2                 | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 357.0s | replica    | nx_2                 | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 358.0s | replica    | rpi3_100             | speech-inference          | deploy replica of speech-inference
t= 359.0s | replica    | rpi3_101             | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 360.0s | replica    | rpi4_110             | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 361.0s | replica    | rpi4_111             | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 362.0s | replica    | rpi3_100             | speech-inference          | startup replica of speech-inference
t= 363.0s | replica    | rpi3_100             | speech-inference          | setup replica of speech-inference
t= 364.0s | replica    | rpi3_101             | speech-inference-downtown | startup replica of speech-inference-downtown
t= 365.0s | replica    | rpi3_101             | speech-inference-downtown | setup replica of speech-inference-downtown
t= 366.0s | replica    | rpi4_110             | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 367.0s | replica    | rpi4_110             | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 368.0s | replica    | rpi4_111             | speech-inference-industrial | startup replica of speech-inference-industrial
t= 369.0s | replica    | rpi4_111             | speech-inference-industrial | setup replica of speech-inference-industrial
t= 370.0s | replica    | rpi3_100             | speech-inference          | finish replica of speech-inference
t= 371.0s | replica    | rpi3_101             | speech-inference-downtown | finish replica of speech-inference-downtown
t= 372.0s | replica    | rpi4_110             | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 373.0s | replica    | rpi4_111             | speech-inference-industrial | finish replica of speech-inference-industrial
t= 374.0s | replica    | rpi4_110             | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 375.0s | replica    | coral_2              | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 376.0s | replica    | rpi4_119             | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 377.0s | replica    | rockpi_4             | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 378.0s | replica    | rockpi_4             | speech-inference          | deploy replica of speech-inference
t= 379.0s | replica    | rockpi_4             | speech-inference          | startup replica of speech-inference
t= 380.0s | replica    | rockpi_4             | speech-inference          | setup replica of speech-inference
t= 381.0s | replica    | rpi4_119             | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 382.0s | replica    | rpi4_119             | speech-inference-downtown | startup replica of speech-inference-downtown
t= 383.0s | replica    | rpi4_119             | speech-inference-downtown | setup replica of speech-inference-downtown
t= 384.0s | replica    | coral_2              | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 385.0s | replica    | coral_2              | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 386.0s | replica    | coral_2              | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 387.0s | replica    | rpi4_110             | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 388.0s | replica    | rpi4_110             | speech-inference-industrial | startup replica of speech-inference-industrial
t= 389.0s | replica    | rpi4_110             | speech-inference-industrial | setup replica of speech-inference-industrial
t= 390.0s | replica    | rockpi_54            | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 391.0s | replica    | rockpi_54            | resnet50-preprocessing-downtown | deploy replica of resnet50-preprocessing-downtown
t= 392.0s | replica    | rockpi_54            | resnet50-preprocessing-downtown | startup replica of resnet50-preprocessing-downtown
t= 393.0s | replica    | rockpi_54            | resnet50-preprocessing-downtown | setup replica of resnet50-preprocessing-downtown
t= 394.0s | replica    | rockpi_54            | resnet50-preprocessing-downtown | finish replica of resnet50-preprocessing-downtown
t= 395.0s | replica    | rockpi_4             | speech-inference          | finish replica of speech-inference
t= 396.0s | replica    | rpi4_119             | speech-inference-downtown | finish replica of speech-inference-downtown
t= 397.0s | replica    | rpi4_110             | speech-inference-industrial | finish replica of speech-inference-industrial
t= 398.0s | replica    | coral_2              | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 399.0s | replica    | rockpi_54            | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 400.0s | replica    | rockpi_54            | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 401.0s | replica    | rockpi_54            | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 402.0s | replica    | rpi4_178             | speech-inference          | deploy replica of speech-inference
t= 403.0s | replica    | rpi4_179             | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 404.0s | replica    | rpi3_114             | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 405.0s | replica    | rpi3_115             | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 406.0s | replica    | rpi4_178             | speech-inference          | startup replica of speech-inference
t= 407.0s | replica    | rpi4_178             | speech-inference          | setup replica of speech-inference
t= 408.0s | replica    | rpi4_179             | speech-inference-downtown | startup replica of speech-inference-downtown
t= 409.0s | replica    | rpi4_179             | speech-inference-downtown | setup replica of speech-inference-downtown
t= 410.0s | replica    | rpi3_114             | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 411.0s | replica    | rpi3_114             | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 412.0s | replica    | rpi3_115             | speech-inference-industrial | startup replica of speech-inference-industrial
t= 413.0s | replica    | rpi3_115             | speech-inference-industrial | setup replica of speech-inference-industrial
t= 414.0s | replica    | rpi4_178             | speech-inference          | finish replica of speech-inference
t= 415.0s | replica    | rpi4_179             | speech-inference-downtown | finish replica of speech-inference-downtown
t= 416.0s | replica    | rpi3_114             | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 417.0s | replica    | rpi3_115             | speech-inference-industrial | finish replica of speech-inference-industrial
t= 418.0s | replica    | rpi3_114             | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 419.0s | replica    | coral_2              | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 420.0s | replica    | coral_2              | speech-inference          | deploy replica of speech-inference
t= 421.0s | replica    | coral_2              | speech-inference          | startup replica of speech-inference
t= 422.0s | replica    | coral_2              | speech-inference          | setup replica of speech-inference
t= 423.0s | replica    | rpi3_114             | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 424.0s | replica    | rpi3_114             | speech-inference-downtown | startup replica of speech-inference-downtown
t= 425.0s | replica    | rpi3_114             | speech-inference-downtown | setup replica of speech-inference-downtown
t= 426.0s | replica    | rpi3_116             | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 427.0s | replica    | rpi4_2               | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 428.0s | replica    | rpi4_3               | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 429.0s | replica    | rpi3_159             | resnet50-preprocessing-downtown | deploy replica of resnet50-preprocessing-downtown
t= 430.0s | replica    | rpi3_116             | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 431.0s | replica    | rpi3_116             | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 432.0s | replica    | rpi4_2               | speech-inference-industrial | startup replica of speech-inference-industrial
t= 433.0s | replica    | rpi4_2               | speech-inference-industrial | setup replica of speech-inference-industrial
t= 434.0s | replica    | coral_2              | speech-inference          | finish replica of speech-inference
t= 435.0s | replica    | rpi4_3               | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 436.0s | replica    | rpi4_3               | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 437.0s | replica    | rpi4_3               | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 438.0s | replica    | rpi3_114             | speech-inference-downtown | finish replica of speech-inference-downtown
t= 439.0s | replica    | rpi3_159             | resnet50-preprocessing-downtown | startup replica of resnet50-preprocessing-downtown
t= 440.0s | replica    | rpi3_159             | resnet50-preprocessing-downtown | setup replica of resnet50-preprocessing-downtown
t= 441.0s | replica    | rpi3_159             | resnet50-preprocessing-downtown | finish replica of resnet50-preprocessing-downtown
t= 442.0s | replica    | rpi4_2               | speech-inference-industrial | finish replica of speech-inference-industrial
t= 443.0s | replica    | rpi3_116             | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 444.0s | replica    | rpi3_160             | speech-inference          | deploy replica of speech-inference
t= 445.0s | replica    | rpi3_161             | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 446.0s | replica    | rpi3_174             | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 447.0s | replica    | rpi3_160             | speech-inference          | startup replica of speech-inference
t= 448.0s | replica    | rpi3_160             | speech-inference          | setup replica of speech-inference
t= 449.0s | replica    | rpi3_161             | speech-inference-downtown | startup replica of speech-inference-downtown
t= 450.0s | replica    | rpi3_161             | speech-inference-downtown | setup replica of speech-inference-downtown
t= 451.0s | replica    | rpi3_174             | speech-inference-industrial | startup replica of speech-inference-industrial
t= 452.0s | replica    | rpi3_174             | speech-inference-industrial | setup replica of speech-inference-industrial
t= 453.0s | replica    | rpi3_160             | speech-inference          | finish replica of speech-inference
t= 454.0s | replica    | rpi3_161             | speech-inference-downtown | finish replica of speech-inference-downtown
t= 455.0s | replica    | rpi3_174             | speech-inference-industrial | finish replica of speech-inference-industrial
t= 456.0s | replica    | rpi3_116             | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 457.0s | replica    | rpi3_116             | speech-inference          | deploy replica of speech-inference
t= 458.0s | replica    | rpi3_116             | speech-inference          | startup replica of speech-inference
t= 459.0s | replica    | rpi3_116             | speech-inference          | setup replica of speech-inference
t= 460.0s | replica    | rpi3_175             | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 461.0s | replica    | rpi3_176             | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 462.0s | replica    | coral_4              | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 463.0s | replica    | rpi3_78              | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 464.0s | replica    | rpi3_79              | resnet50-preprocessing-downtown | deploy replica of resnet50-preprocessing-downtown
t= 465.0s | replica    | rpi3_175             | speech-inference-downtown | startup replica of speech-inference-downtown
t= 466.0s | replica    | rpi3_175             | speech-inference-downtown | setup replica of speech-inference-downtown
t= 467.0s | replica    | rpi3_176             | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 468.0s | replica    | rpi3_176             | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 469.0s | replica    | coral_4              | speech-inference-industrial | startup replica of speech-inference-industrial
t= 470.0s | replica    | coral_4              | speech-inference-industrial | setup replica of speech-inference-industrial
t= 471.0s | replica    | rpi3_116             | speech-inference          | finish replica of speech-inference
t= 472.0s | replica    | rpi3_175             | speech-inference-downtown | finish replica of speech-inference-downtown
t= 473.0s | replica    | rpi3_78              | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 474.0s | replica    | rpi3_78              | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 475.0s | replica    | rpi3_78              | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 476.0s | replica    | rpi3_79              | resnet50-preprocessing-downtown | startup replica of resnet50-preprocessing-downtown
t= 477.0s | replica    | rpi3_79              | resnet50-preprocessing-downtown | setup replica of resnet50-preprocessing-downtown
t= 478.0s | replica    | rpi3_79              | resnet50-preprocessing-downtown | finish replica of resnet50-preprocessing-downtown
t= 479.0s | replica    | rpi3_176             | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 480.0s | replica    | coral_4              | speech-inference-industrial | finish replica of speech-inference-industrial
t= 481.0s | replica    | rpi3_80              | speech-inference          | deploy replica of speech-inference
t= 482.0s | replica    | rockpi_23            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 483.0s | replica    | rockpi_23            | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 484.0s | replica    | rockpi_23            | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 485.0s | replica    | rockpi_23            | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 486.0s | replica    | rpi3_80              | speech-inference          | startup replica of speech-inference
t= 487.0s | replica    | rpi3_80              | speech-inference          | setup replica of speech-inference
t= 488.0s | replica    | rockpi_23            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 489.0s | replica    | rockpi_23            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 490.0s | replica    | rockpi_23            | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 491.0s | replica    | rpi3_80              | speech-inference          | finish replica of speech-inference
t= 492.0s | replica    | rockpi_23            | speech-inference-downtown | finish replica of speech-inference-downtown
t= 493.0s | replica    | rpi3_78              | resnet50-preprocessing    | teardown replica of resnet50-preprocessing
t= 494.0s | replica    | rockpi_23            | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 495.0s | replica    | rpi3_78              | speech-inference          | deploy replica of speech-inference
t= 496.0s | replica    | rockpi_23            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 497.0s | replica    | rockpi_23            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 498.0s | replica    | rockpi_23            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 499.0s | replica    | rockpi_15            | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 500.0s | replica    | rockpi_15            | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 501.0s | replica    | rockpi_15            | speech-inference-industrial | startup replica of speech-inference-industrial
t= 502.0s | replica    | rockpi_15            | speech-inference-industrial | setup replica of speech-inference-industrial
t= 503.0s | replica    | rpi4_162             | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 504.0s | replica    | rpi4_163             | resnet50-preprocessing-downtown | deploy replica of resnet50-preprocessing-downtown
t= 505.0s | replica    | rpi3_78              | speech-inference          | startup replica of speech-inference
t= 506.0s | replica    | rpi3_78              | speech-inference          | setup replica of speech-inference
t= 507.0s | replica    | rockpi_15            | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 508.0s | replica    | rockpi_15            | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 509.0s | replica    | rpi4_162             | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 510.0s | replica    | rpi4_162             | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 511.0s | replica    | rpi4_162             | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 512.0s | replica    | rpi4_163             | resnet50-preprocessing-downtown | startup replica of resnet50-preprocessing-downtown
t= 513.0s | replica    | rpi4_163             | resnet50-preprocessing-downtown | setup replica of resnet50-preprocessing-downtown
t= 514.0s | replica    | rpi4_163             | resnet50-preprocessing-downtown | finish replica of resnet50-preprocessing-downtown
t= 515.0s | replica    | rockpi_23            | speech-inference-downtown | finish replica of speech-inference-downtown
t= 516.0s | replica    | rockpi_15            | speech-inference-industrial | finish replica of speech-inference-industrial
t= 517.0s | replica    | rockpi_15            | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 518.0s | replica    | rpi3_78              | speech-inference          | finish replica of speech-inference
t= 519.0s | replica    | rpi4_126             | speech-inference          | deploy replica of speech-inference
t= 520.0s | replica    | rpi4_127             | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 521.0s | replica    | rpi4_14              | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 522.0s | replica    | rpi4_15              | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 523.0s | replica    | rpi4_126             | speech-inference          | startup replica of speech-inference
t= 524.0s | replica    | rpi4_126             | speech-inference          | setup replica of speech-inference
t= 525.0s | replica    | rpi4_127             | speech-inference-downtown | startup replica of speech-inference-downtown
t= 526.0s | replica    | rpi4_127             | speech-inference-downtown | setup replica of speech-inference-downtown
t= 527.0s | replica    | rpi4_14              | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 528.0s | replica    | rpi4_14              | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 529.0s | replica    | rpi4_15              | speech-inference-industrial | startup replica of speech-inference-industrial
t= 530.0s | replica    | rpi4_15              | speech-inference-industrial | setup replica of speech-inference-industrial
t= 531.0s | replica    | rpi4_126             | speech-inference          | finish replica of speech-inference
t= 532.0s | replica    | rpi4_127             | speech-inference-downtown | finish replica of speech-inference-downtown
t= 533.0s | replica    | rpi4_15              | speech-inference-industrial | finish replica of speech-inference-industrial
t= 534.0s | replica    | rpi4_14              | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 535.0s | replica    | rpi4_14              | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 536.0s | replica    | rockpi_15            | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 537.0s | replica    | rpi3_176             | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 538.0s | replica    | rpi3_176             | speech-inference          | deploy replica of speech-inference
t= 539.0s | replica    | rpi3_176             | speech-inference          | startup replica of speech-inference
t= 540.0s | replica    | rpi3_176             | speech-inference          | setup replica of speech-inference
t= 541.0s | replica    | rockpi_15            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 542.0s | replica    | rockpi_15            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 543.0s | replica    | rockpi_15            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 544.0s | replica    | rpi4_14              | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 545.0s | replica    | rpi4_14              | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 546.0s | replica    | rpi4_14              | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 547.0s | replica    | rpi3_177             | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 548.0s | replica    | rpi3_178             | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 549.0s | replica    | rpi4_0               | resnet50-preprocessing-downtown | deploy replica of resnet50-preprocessing-downtown
t= 550.0s | replica    | rpi3_177             | speech-inference-industrial | startup replica of speech-inference-industrial
t= 551.0s | replica    | rpi3_177             | speech-inference-industrial | setup replica of speech-inference-industrial
t= 552.0s | replica    | rpi3_178             | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 553.0s | replica    | rpi3_178             | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 554.0s | replica    | rpi3_178             | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 555.0s | replica    | rpi4_0               | resnet50-preprocessing-downtown | startup replica of resnet50-preprocessing-downtown
t= 556.0s | replica    | rpi4_0               | resnet50-preprocessing-downtown | setup replica of resnet50-preprocessing-downtown
t= 557.0s | replica    | rpi4_0               | resnet50-preprocessing-downtown | finish replica of resnet50-preprocessing-downtown
t= 558.0s | replica    | rpi3_176             | speech-inference          | finish replica of speech-inference
t= 559.0s | replica    | rockpi_15            | speech-inference-downtown | finish replica of speech-inference-downtown
t= 560.0s | replica    | rpi4_14              | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 561.0s | replica    | rpi3_177             | speech-inference-industrial | finish replica of speech-inference-industrial
t= 562.0s | replica    | rpi4_1               | speech-inference          | deploy replica of speech-inference
t= 563.0s | replica    | rockpi_32            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 564.0s | replica    | rockpi_32            | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 565.0s | replica    | rockpi_32            | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 566.0s | replica    | rockpi_32            | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 567.0s | replica    | rockpi_18            | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 568.0s | replica    | rpi4_1               | speech-inference          | startup replica of speech-inference
t= 569.0s | replica    | rpi4_1               | speech-inference          | setup replica of speech-inference
t= 570.0s | replica    | rockpi_18            | speech-inference-industrial | startup replica of speech-inference-industrial
t= 571.0s | replica    | rockpi_18            | speech-inference-industrial | setup replica of speech-inference-industrial
t= 572.0s | replica    | rockpi_32            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 573.0s | replica    | rockpi_32            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 574.0s | replica    | rockpi_32            | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 575.0s | replica    | rpi4_1               | speech-inference          | finish replica of speech-inference
t= 576.0s | replica    | rockpi_18            | speech-inference-industrial | finish replica of speech-inference-industrial
t= 577.0s | replica    | rockpi_32            | speech-inference-downtown | finish replica of speech-inference-downtown
t= 578.0s | replica    | rockpi_32            | speech-inference-suburb   | teardown replica of speech-inference-suburb

GROUPED BY NODE-FUNCTION
========================

coral_0 - resnet50-preprocessing:
---------------------------------
  t= 199.0s - deploy replica of resnet50-preprocessing [replica]
  t= 206.0s - startup replica of resnet50-preprocessing [replica]
  t= 207.0s - setup replica of resnet50-preprocessing [replica]
  t= 208.0s - finish replica of resnet50-preprocessing [replica]
  Total events: 4

coral_1 - speech-inference:
---------------------------
  t= 209.0s - deploy replica of speech-inference [replica]
  t= 211.0s - startup replica of speech-inference [replica]
  t= 212.0s - setup replica of speech-inference [replica]
  t= 215.0s - finish replica of speech-inference [replica]
  Total events: 4

coral_2 - speech-inference:
---------------------------
  t= 420.0s - deploy replica of speech-inference [replica]
  t= 421.0s - startup replica of speech-inference [replica]
  t= 422.0s - setup replica of speech-inference [replica]
  t= 434.0s - finish replica of speech-inference [replica]
  Total events: 4

coral_2 - speech-inference-suburb:
----------------------------------
