FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-07-28 16:24:31

Total deployment events: 3587
Number of node-function combinations: 1050

Event Type Summary:
  Deployment events: 8
  Replica events: 2801
  Network events: 778

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference
t= 124.0s | replica    | nano_2               | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 125.0s | replica    | nano_3               | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 126.0s | replica    | nano_3               | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 127.0s | replica    | nano_4               | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 128.0s | replica    | nano_4               | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 129.0s | replica    | nano_5               | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 130.0s | replica    | nano_5               | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 131.0s | replica    | nano_6               | resnet50-inference-commercial | startup replica of resnet50-inference-commercial
t= 132.0s | replica    | nano_6               | resnet50-inference-commercial | setup replica of resnet50-inference-commercial
t= 133.0s | replica    | nano_7               | resnet50-training         | startup replica of resnet50-training
t= 134.0s | replica    | nano_7               | resnet50-training         | setup replica of resnet50-training
t= 135.0s | replica    | nano_7               | resnet50-training         | finish replica of resnet50-training
t= 136.0s | replica    | xeongpu_0            | resnet50-inference        | deploy replica of resnet50-inference
t= 137.0s | replica    | xeongpu_1            | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 138.0s | replica    | xeongpu_2            | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 139.0s | replica    | nano_21              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 140.0s | replica    | nano_21              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 141.0s | replica    | nano_21              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 142.0s | replica    | tx2_0                | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 143.0s | replica    | tx2_0                | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 144.0s | replica    | tx2_0                | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 145.0s | replica    | tx2_1                | resnet50-inference-commercial | deploy replica of resnet50-inference-commercial
t= 146.0s | replica    | tx2_1                | resnet50-inference-commercial | startup replica of resnet50-inference-commercial
t= 147.0s | replica    | tx2_1                | resnet50-inference-commercial | setup replica of resnet50-inference-commercial
t= 148.0s | replica    | nano_9               | resnet50-training         | deploy replica of resnet50-training
t= 149.0s | replica    | nano_16              | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 150.0s | replica    | nano_9               | resnet50-training         | startup replica of resnet50-training
t= 151.0s | replica    | nano_9               | resnet50-training         | setup replica of resnet50-training
t= 152.0s | replica    | nano_9               | resnet50-training         | finish replica of resnet50-training
t= 153.0s | replica    | nano_16              | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 154.0s | replica    | nano_16              | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 155.0s | replica    | nano_16              | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 156.0s | replica    | xeongpu_0            | resnet50-inference        | startup replica of resnet50-inference
t= 157.0s | replica    | xeongpu_0            | resnet50-inference        | setup replica of resnet50-inference
t= 158.0s | replica    | xeongpu_1            | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 159.0s | replica    | xeongpu_1            | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 160.0s | replica    | xeongpu_2            | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 161.0s | replica    | xeongpu_2            | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 162.0s | replica    | nano_15              | resnet50-inference        | deploy replica of resnet50-inference
t= 163.0s | replica    | nano_15              | resnet50-inference        | startup replica of resnet50-inference
t= 164.0s | replica    | nano_15              | resnet50-inference        | setup replica of resnet50-inference
t= 165.0s | replica    | nano_1               | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 166.0s | replica    | nano_1               | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 167.0s | replica    | nano_1               | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 168.0s | replica    | nano_17              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 169.0s | replica    | nano_17              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 170.0s | replica    | nano_17              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 171.0s | replica    | nano_19              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 172.0s | replica    | nano_19              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 173.0s | replica    | nano_19              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 174.0s | replica    | nano_14              | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 175.0s | replica    | nano_14              | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 176.0s | replica    | nano_14              | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 177.0s | replica    | nano_20              | resnet50-inference-commercial | deploy replica of resnet50-inference-commercial
t= 178.0s | replica    | nano_20              | resnet50-inference-commercial | startup replica of resnet50-inference-commercial
t= 179.0s | replica    | nano_20              | resnet50-inference-commercial | setup replica of resnet50-inference-commercial
t= 180.0s | replica    | nano_0               | resnet50-training         | deploy replica of resnet50-training
t= 181.0s | replica    | nano_0               | resnet50-training         | startup replica of resnet50-training
t= 182.0s | replica    | nano_0               | resnet50-training         | setup replica of resnet50-training
t= 183.0s | replica    | nano_0               | resnet50-training         | finish replica of resnet50-training
t= 184.0s | replica    | nano_8               | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 185.0s | replica    | nano_8               | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 186.0s | replica    | nano_8               | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 187.0s | replica    | nano_8               | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 188.0s | replica    | tx2_2                | resnet50-inference        | deploy replica of resnet50-inference
t= 189.0s | replica    | tx2_2                | resnet50-inference        | startup replica of resnet50-inference
t= 190.0s | replica    | tx2_2                | resnet50-inference        | setup replica of resnet50-inference
t= 191.0s | replica    | tx2_3                | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 192.0s | replica    | tx2_3                | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 193.0s | replica    | tx2_3                | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 194.0s | replica    | nano_10              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 195.0s | replica    | nano_10              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 196.0s | replica    | nano_10              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 197.0s | replica    | nano_13              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 198.0s | replica    | nano_13              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 199.0s | replica    | nano_13              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 200.0s | replica    | nano_18              | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 201.0s | replica    | nano_18              | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 202.0s | replica    | nano_18              | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 203.0s | replica    | nano_22              | resnet50-inference-commercial | deploy replica of resnet50-inference-commercial
t= 204.0s | replica    | nano_22              | resnet50-inference-commercial | startup replica of resnet50-inference-commercial
t= 205.0s | replica    | nano_22              | resnet50-inference-commercial | setup replica of resnet50-inference-commercial
t= 206.0s | replica    | nano_12              | resnet50-training         | deploy replica of resnet50-training
t= 207.0s | replica    | nano_12              | resnet50-training         | startup replica of resnet50-training
t= 208.0s | replica    | nano_12              | resnet50-training         | setup replica of resnet50-training
t= 209.0s | replica    | nano_12              | resnet50-training         | finish replica of resnet50-training
t= 210.0s | replica    | nx_0                 | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 211.0s | replica    | nx_0                 | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 212.0s | replica    | nx_0                 | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 213.0s | replica    | nx_0                 | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 214.0s | replica    | nano_1               | resnet50-inference        | finish replica of resnet50-inference
t= 215.0s | replica    | nano_8               | resnet50-inference-commercial | finish replica of resnet50-inference-commercial
t= 216.0s | replica    | nano_20              | resnet50-inference-residential | finish replica of resnet50-inference-residential
t= 217.0s | replica    | nano_17              | resnet50-inference-downtown | finish replica of resnet50-inference-downtown
t= 218.0s | replica    | nano_14              | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t= 219.0s | replica    | nano_19              | resnet50-inference-suburb | finish replica of resnet50-inference-suburb
t= 220.0s | replica    | tx2_4                | resnet50-inference        | deploy replica of resnet50-inference
t= 221.0s | replica    | tx2_4                | resnet50-inference        | startup replica of resnet50-inference
t= 222.0s | replica    | tx2_4                | resnet50-inference        | setup replica of resnet50-inference
t= 223.0s | replica    | nx_1                 | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 224.0s | replica    | nx_1                 | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 225.0s | replica    | nx_1                 | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 226.0s | replica    | tx2_5                | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 227.0s | replica    | tx2_5                | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 228.0s | replica    | tx2_5                | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 229.0s | replica    | tx2_6                | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 230.0s | replica    | tx2_6                | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 231.0s | replica    | tx2_6                | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 232.0s | replica    | nano_2               | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 233.0s | replica    | nano_2               | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 234.0s | replica    | nano_2               | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 235.0s | replica    | nano_3               | resnet50-inference-commercial | deploy replica of resnet50-inference-commercial
t= 236.0s | replica    | nano_3               | resnet50-inference-commercial | startup replica of resnet50-inference-commercial
t= 237.0s | replica    | nano_3               | resnet50-inference-commercial | setup replica of resnet50-inference-commercial
t= 238.0s | replica    | nano_11              | resnet50-training         | deploy replica of resnet50-training
t= 239.0s | replica    | nano_11              | resnet50-training         | startup replica of resnet50-training
t= 240.0s | replica    | nano_11              | resnet50-training         | setup replica of resnet50-training
t= 241.0s | replica    | nano_11              | resnet50-training         | finish replica of resnet50-training
t= 242.0s | replica    | nano_4               | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 243.0s | replica    | nano_4               | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 244.0s | replica    | nano_4               | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 245.0s | replica    | nano_4               | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 246.0s | replica    | nano_5               | resnet50-inference        | deploy replica of resnet50-inference
t= 247.0s | replica    | nano_5               | resnet50-inference        | startup replica of resnet50-inference
t= 248.0s | replica    | nano_5               | resnet50-inference        | setup replica of resnet50-inference
t= 249.0s | replica    | nano_6               | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 250.0s | replica    | nano_6               | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 251.0s | replica    | nano_6               | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 252.0s | replica    | xeongpu_0            | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 253.0s | replica    | xeongpu_0            | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 254.0s | replica    | xeongpu_0            | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 255.0s | replica    | xeongpu_1            | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 256.0s | replica    | xeongpu_1            | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 257.0s | replica    | xeongpu_1            | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 258.0s | replica    | xeongpu_2            | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 259.0s | replica    | xeongpu_2            | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 260.0s | replica    | xeongpu_2            | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 261.0s | replica    | nano_21              | resnet50-inference-commercial | deploy replica of resnet50-inference-commercial
t= 262.0s | replica    | nano_21              | resnet50-inference-commercial | startup replica of resnet50-inference-commercial
t= 263.0s | replica    | nano_21              | resnet50-inference-commercial | setup replica of resnet50-inference-commercial
t= 264.0s | replica    | nano_7               | resnet50-training         | deploy replica of resnet50-training
t= 265.0s | replica    | nano_7               | resnet50-training         | startup replica of resnet50-training
t= 266.0s | replica    | nano_7               | resnet50-training         | setup replica of resnet50-training
t= 267.0s | replica    | nano_7               | resnet50-training         | finish replica of resnet50-training
t= 268.0s | replica    | nano_9               | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 269.0s | replica    | nano_9               | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 270.0s | replica    | nano_9               | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 271.0s | replica    | nano_9               | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 272.0s | replica    | nano_16              | resnet50-inference        | deploy replica of resnet50-inference
t= 273.0s | replica    | nano_16              | resnet50-inference        | startup replica of resnet50-inference
t= 274.0s | replica    | nano_16              | resnet50-inference        | setup replica of resnet50-inference
t= 275.0s | replica    | nano_15              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 276.0s | replica    | nano_15              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 277.0s | replica    | nano_15              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 278.0s | replica    | nano_1               | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 279.0s | replica    | nano_1               | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 280.0s | replica    | nano_1               | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 281.0s | replica    | nano_17              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 282.0s | replica    | nano_17              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 283.0s | replica    | nano_17              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 284.0s | replica    | nano_19              | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 285.0s | replica    | nano_19              | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 286.0s | replica    | nano_19              | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 287.0s | replica    | nano_14              | resnet50-inference-commercial | deploy replica of resnet50-inference-commercial
t= 288.0s | replica    | nano_14              | resnet50-inference-commercial | startup replica of resnet50-inference-commercial
t= 289.0s | replica    | nano_14              | resnet50-inference-commercial | setup replica of resnet50-inference-commercial
t= 290.0s | replica    | nano_20              | resnet50-training         | deploy replica of resnet50-training
t= 291.0s | replica    | nano_8               | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 292.0s | replica    | nano_8               | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 293.0s | replica    | nano_8               | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 294.0s | replica    | nano_8               | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 295.0s | replica    | nano_20              | resnet50-training         | startup replica of resnet50-training
t= 296.0s | replica    | nano_20              | resnet50-training         | setup replica of resnet50-training
t= 297.0s | replica    | nano_20              | resnet50-training         | finish replica of resnet50-training
t= 298.0s | replica    | nano_10              | resnet50-inference        | deploy replica of resnet50-inference
t= 299.0s | replica    | nano_10              | resnet50-inference        | startup replica of resnet50-inference
t= 300.0s | replica    | nano_10              | resnet50-inference        | setup replica of resnet50-inference
t= 301.0s | replica    | nano_13              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 302.0s | replica    | nano_13              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 303.0s | replica    | nano_13              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 304.0s | replica    | nano_18              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 305.0s | replica    | nano_18              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 306.0s | replica    | nano_18              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 307.0s | replica    | nano_22              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 308.0s | replica    | nano_22              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 309.0s | replica    | nano_22              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 310.0s | replica    | nano_2               | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 311.0s | replica    | nano_2               | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 312.0s | replica    | nano_2               | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 313.0s | replica    | nano_3               | resnet50-inference-commercial | deploy replica of resnet50-inference-commercial
t= 314.0s | replica    | nano_3               | resnet50-inference-commercial | startup replica of resnet50-inference-commercial
t= 315.0s | replica    | nano_3               | resnet50-inference-commercial | setup replica of resnet50-inference-commercial
t= 316.0s | replica    | nano_4               | resnet50-training         | deploy replica of resnet50-training
t= 317.0s | replica    | nano_4               | resnet50-training         | startup replica of resnet50-training
t= 318.0s | replica    | nano_4               | resnet50-training         | setup replica of resnet50-training
t= 319.0s | replica    | nano_4               | resnet50-training         | finish replica of resnet50-training
t= 320.0s | replica    | nano_5               | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 321.0s | replica    | nano_5               | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 322.0s | replica    | nano_5               | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 323.0s | replica    | nano_5               | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 324.0s | replica    | nano_6               | resnet50-inference        | deploy replica of resnet50-inference
t= 325.0s | replica    | nano_6               | resnet50-inference        | startup replica of resnet50-inference
t= 326.0s | replica    | nano_6               | resnet50-inference        | setup replica of resnet50-inference
t= 327.0s | replica    | tx2_0                | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 328.0s | replica    | tx2_0                | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 329.0s | replica    | tx2_0                | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 330.0s | replica    | tx2_1                | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 331.0s | replica    | tx2_1                | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 332.0s | replica    | tx2_1                | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 333.0s | replica    | tx2_2                | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 334.0s | replica    | tx2_2                | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 335.0s | replica    | tx2_2                | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 336.0s | replica    | tx2_3                | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 337.0s | replica    | tx2_3                | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 338.0s | replica    | tx2_3                | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 339.0s | replica    | nx_0                 | resnet50-inference-commercial | deploy replica of resnet50-inference-commercial
t= 340.0s | replica    | nx_0                 | resnet50-inference-commercial | startup replica of resnet50-inference-commercial
t= 341.0s | replica    | nx_0                 | resnet50-inference-commercial | setup replica of resnet50-inference-commercial
t= 342.0s | replica    | tx2_4                | resnet50-training         | deploy replica of resnet50-training
t= 343.0s | replica    | nx_1                 | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 344.0s | replica    | tx2_4                | resnet50-training         | startup replica of resnet50-training
t= 345.0s | replica    | tx2_4                | resnet50-training         | setup replica of resnet50-training
t= 346.0s | replica    | tx2_4                | resnet50-training         | finish replica of resnet50-training
t= 347.0s | replica    | nx_1                 | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 348.0s | replica    | nx_1                 | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 349.0s | replica    | nx_1                 | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 350.0s | replica    | tx2_5                | resnet50-inference        | deploy replica of resnet50-inference
t= 351.0s | replica    | tx2_5                | resnet50-inference        | startup replica of resnet50-inference
t= 352.0s | replica    | tx2_5                | resnet50-inference        | setup replica of resnet50-inference
t= 353.0s | replica    | tx2_6                | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 354.0s | replica    | tx2_6                | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 355.0s | replica    | tx2_6                | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 356.0s | replica    | xeongpu_0            | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 357.0s | replica    | xeongpu_0            | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 358.0s | replica    | xeongpu_0            | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 359.0s | replica    | xeongpu_1            | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 360.0s | replica    | xeongpu_1            | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 361.0s | replica    | xeongpu_1            | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 362.0s | replica    | xeongpu_2            | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 363.0s | replica    | xeongpu_2            | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 364.0s | replica    | xeongpu_2            | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 365.0s | replica    | nano_21              | resnet50-inference-commercial | deploy replica of resnet50-inference-commercial
t= 366.0s | replica    | nano_21              | resnet50-inference-commercial | startup replica of resnet50-inference-commercial
t= 367.0s | replica    | nano_21              | resnet50-inference-commercial | setup replica of resnet50-inference-commercial
t= 368.0s | replica    | tx2_0                | resnet50-training         | deploy replica of resnet50-training
t= 369.0s | replica    | tx2_1                | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 370.0s | replica    | tx2_0                | resnet50-training         | startup replica of resnet50-training
t= 371.0s | replica    | tx2_0                | resnet50-training         | setup replica of resnet50-training
t= 372.0s | replica    | tx2_0                | resnet50-training         | finish replica of resnet50-training
t= 373.0s | replica    | tx2_1                | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 374.0s | replica    | tx2_1                | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 375.0s | replica    | tx2_1                | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 376.0s | replica    | nano_9               | resnet50-inference        | deploy replica of resnet50-inference
t= 377.0s | replica    | nano_9               | resnet50-inference        | startup replica of resnet50-inference
t= 378.0s | replica    | nano_9               | resnet50-inference        | setup replica of resnet50-inference
t= 379.0s | replica    | nano_16              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 380.0s | replica    | nano_16              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 381.0s | replica    | nano_16              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 382.0s | replica    | nano_15              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 383.0s | replica    | nano_15              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 384.0s | replica    | nano_15              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 385.0s | replica    | nano_0               | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 386.0s | replica    | nano_1               | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 387.0s | replica    | nano_1               | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 388.0s | replica    | nano_1               | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 389.0s | replica    | nano_17              | resnet50-inference-commercial | deploy replica of resnet50-inference-commercial
t= 390.0s | replica    | nano_17              | resnet50-inference-commercial | startup replica of resnet50-inference-commercial
t= 391.0s | replica    | nano_17              | resnet50-inference-commercial | setup replica of resnet50-inference-commercial
t= 392.0s | replica    | nano_19              | resnet50-training         | deploy replica of resnet50-training
t= 393.0s | replica    | nano_14              | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 394.0s | replica    | nano_19              | resnet50-training         | startup replica of resnet50-training
t= 395.0s | replica    | nano_19              | resnet50-training         | setup replica of resnet50-training
t= 396.0s | replica    | nano_19              | resnet50-training         | finish replica of resnet50-training
t= 397.0s | replica    | nano_14              | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 398.0s | replica    | nano_14              | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 399.0s | replica    | nano_14              | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 400.0s | replica    | nano_0               | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 401.0s | replica    | nano_0               | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 402.0s | replica    | tx2_2                | resnet50-inference        | finish replica of resnet50-inference
t= 403.0s | replica    | nano_10              | resnet50-inference-suburb | finish replica of resnet50-inference-suburb
t= 404.0s | replica    | tx2_3                | resnet50-inference-downtown | finish replica of resnet50-inference-downtown
t= 405.0s | replica    | nano_13              | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t= 406.0s | replica    | nano_22              | resnet50-inference-commercial | finish replica of resnet50-inference-commercial
t= 407.0s | replica    | nano_18              | resnet50-inference-residential | finish replica of resnet50-inference-residential
t= 408.0s | replica    | nano_20              | resnet50-inference        | deploy replica of resnet50-inference
t= 409.0s | replica    | nano_20              | resnet50-inference        | startup replica of resnet50-inference
t= 410.0s | replica    | nano_20              | resnet50-inference        | setup replica of resnet50-inference
t= 411.0s | replica    | nano_8               | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 412.0s | replica    | nano_8               | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 413.0s | replica    | nano_8               | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 414.0s | replica    | nano_12              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 415.0s | replica    | tx2_2                | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 416.0s | replica    | tx2_2                | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 417.0s | replica    | tx2_2                | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 418.0s | replica    | tx2_3                | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 419.0s | replica    | tx2_3                | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 420.0s | replica    | tx2_3                | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 421.0s | replica    | nano_10              | resnet50-inference-commercial | deploy replica of resnet50-inference-commercial
t= 422.0s | replica    | nano_10              | resnet50-inference-commercial | startup replica of resnet50-inference-commercial
t= 423.0s | replica    | nano_10              | resnet50-inference-commercial | setup replica of resnet50-inference-commercial
t= 424.0s | replica    | nano_13              | resnet50-training         | deploy replica of resnet50-training
t= 425.0s | replica    | nano_18              | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 426.0s | replica    | nano_13              | resnet50-training         | startup replica of resnet50-training
t= 427.0s | replica    | nano_13              | resnet50-training         | setup replica of resnet50-training
t= 428.0s | replica    | nano_13              | resnet50-training         | finish replica of resnet50-training
t= 429.0s | replica    | nano_18              | resnet50-training-downtown | startup replica of resnet50-training-downtown
