FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-08-19 04:29:19

Total deployment events: 3188
Number of node-function combinations: 845

Event Type Summary:
  Deployment events: 6
  Replica events: 1983
  Network events: 1199

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference
t= 651.0s | replica    | rpi3_64              | fio                       | finish replica of fio
t= 652.0s | replica    | rockpi_6             | speech-inference          | startup replica of speech-inference
t= 653.0s | replica    | rockpi_6             | speech-inference          | setup replica of speech-inference
t= 654.0s | replica    | nano_8               | resnet50-inference        | startup replica of resnet50-inference
t= 655.0s | replica    | nano_8               | resnet50-inference        | setup replica of resnet50-inference
t= 656.0s | replica    | nx_28                | resnet50-training         | startup replica of resnet50-training
t= 657.0s | replica    | nx_28                | resnet50-training         | setup replica of resnet50-training
t= 658.0s | replica    | nx_28                | resnet50-training         | finish replica of resnet50-training
t= 659.0s | replica    | rockpi_6             | python-pi                 | startup replica of python-pi
t= 660.0s | replica    | rockpi_6             | python-pi                 | setup replica of python-pi
t= 661.0s | replica    | rockpi_6             | python-pi                 | finish replica of python-pi
t= 662.0s | replica    | rockpi_6             | speech-inference          | finish replica of speech-inference
t= 663.0s | replica    | nano_8               | resnet50-inference        | finish replica of resnet50-inference
t= 664.0s | replica    | nx_5                 | resnet50-inference        | deploy replica of resnet50-inference
t= 665.0s | replica    | rockpi_33            | speech-inference          | deploy replica of speech-inference
t= 666.0s | replica    | nano_11              | resnet50-training         | deploy replica of resnet50-training
t= 667.0s | replica    | rockpi_33            | python-pi                 | deploy replica of python-pi
t= 668.0s | replica    | rpi3_64              | fio                       | deploy replica of fio
t= 669.0s | replica    | rpi3_64              | fio                       | startup replica of fio
t= 670.0s | replica    | rpi3_64              | fio                       | setup replica of fio
t= 671.0s | replica    | rpi3_64              | fio                       | finish replica of fio
t= 672.0s | replica    | rockpi_33            | speech-inference          | startup replica of speech-inference
t= 673.0s | replica    | rockpi_33            | speech-inference          | setup replica of speech-inference
t= 674.0s | replica    | nx_5                 | resnet50-inference        | startup replica of resnet50-inference
t= 675.0s | replica    | nx_5                 | resnet50-inference        | setup replica of resnet50-inference
t= 676.0s | replica    | nano_11              | resnet50-training         | startup replica of resnet50-training
t= 677.0s | replica    | nano_11              | resnet50-training         | setup replica of resnet50-training
t= 678.0s | replica    | nano_11              | resnet50-training         | finish replica of resnet50-training
t= 679.0s | replica    | rockpi_33            | python-pi                 | startup replica of python-pi
t= 680.0s | replica    | rockpi_33            | python-pi                 | setup replica of python-pi
t= 681.0s | replica    | rockpi_33            | python-pi                 | finish replica of python-pi
t= 682.0s | replica    | nano_20              | resnet50-inference        | deploy replica of resnet50-inference
t= 683.0s | replica    | rockpi_74            | speech-inference          | deploy replica of speech-inference
t= 684.0s | replica    | nano_22              | resnet50-training         | deploy replica of resnet50-training
t= 685.0s | replica    | rockpi_74            | python-pi                 | deploy replica of python-pi
t= 686.0s | replica    | rpi3_65              | fio                       | deploy replica of fio
t= 687.0s | replica    | rpi3_65              | fio                       | startup replica of fio
t= 688.0s | replica    | rpi3_65              | fio                       | setup replica of fio
t= 689.0s | replica    | rpi3_65              | fio                       | finish replica of fio
t= 690.0s | replica    | rockpi_74            | speech-inference          | startup replica of speech-inference
t= 691.0s | replica    | rockpi_74            | speech-inference          | setup replica of speech-inference
t= 692.0s | replica    | rockpi_33            | speech-inference          | finish replica of speech-inference
t= 693.0s | replica    | nano_20              | resnet50-inference        | startup replica of resnet50-inference
t= 694.0s | replica    | nano_20              | resnet50-inference        | setup replica of resnet50-inference
t= 695.0s | replica    | nano_22              | resnet50-training         | startup replica of resnet50-training
t= 696.0s | replica    | nano_22              | resnet50-training         | setup replica of resnet50-training
t= 697.0s | replica    | nano_22              | resnet50-training         | finish replica of resnet50-training
t= 698.0s | replica    | rockpi_74            | python-pi                 | startup replica of python-pi
t= 699.0s | replica    | rockpi_74            | python-pi                 | setup replica of python-pi
t= 700.0s | replica    | rockpi_74            | python-pi                 | finish replica of python-pi
t= 701.0s | replica    | nx_20                | resnet50-inference        | deploy replica of resnet50-inference
t= 702.0s | replica    | nx_16                | speech-inference          | deploy replica of speech-inference
t= 703.0s | replica    | nx_23                | resnet50-training         | deploy replica of resnet50-training
t= 704.0s | replica    | rockpi_16            | python-pi                 | deploy replica of python-pi
t= 705.0s | replica    | rpi3_65              | fio                       | deploy replica of fio
t= 706.0s | replica    | rpi3_65              | fio                       | startup replica of fio
t= 707.0s | replica    | rpi3_65              | fio                       | setup replica of fio
t= 708.0s | replica    | rpi3_65              | fio                       | finish replica of fio
t= 709.0s | replica    | nx_16                | speech-inference          | startup replica of speech-inference
t= 710.0s | replica    | nx_16                | speech-inference          | setup replica of speech-inference
t= 711.0s | replica    | rockpi_16            | python-pi                 | startup replica of python-pi
t= 712.0s | replica    | rockpi_16            | python-pi                 | setup replica of python-pi
t= 713.0s | replica    | rockpi_16            | python-pi                 | finish replica of python-pi
t= 714.0s | replica    | nx_20                | resnet50-inference        | startup replica of resnet50-inference
t= 715.0s | replica    | nx_20                | resnet50-inference        | setup replica of resnet50-inference
t= 716.0s | replica    | nx_23                | resnet50-training         | startup replica of resnet50-training
t= 717.0s | replica    | nx_23                | resnet50-training         | setup replica of resnet50-training
t= 718.0s | replica    | nx_23                | resnet50-training         | finish replica of resnet50-training
t= 719.0s | replica    | rockpi_74            | speech-inference          | finish replica of speech-inference
t= 720.0s | replica    | nx_5                 | resnet50-inference        | finish replica of resnet50-inference
t= 721.0s | replica    | nano_41              | resnet50-inference        | deploy replica of resnet50-inference
t= 722.0s | replica    | rockpi_16            | speech-inference          | deploy replica of speech-inference
t= 723.0s | replica    | rockpi_53            | python-pi                 | deploy replica of python-pi
t= 724.0s | replica    | rpi3_24              | fio                       | deploy replica of fio
t= 725.0s | replica    | nuc_0                | resnet50-training         | deploy replica of resnet50-training
t= 726.0s | replica    | rpi3_24              | fio                       | startup replica of fio
t= 727.0s | replica    | rpi3_24              | fio                       | setup replica of fio
t= 728.0s | replica    | rpi3_24              | fio                       | finish replica of fio
t= 729.0s | replica    | rockpi_16            | speech-inference          | startup replica of speech-inference
t= 730.0s | replica    | rockpi_16            | speech-inference          | setup replica of speech-inference
t= 731.0s | replica    | rockpi_53            | python-pi                 | startup replica of python-pi
t= 732.0s | replica    | rockpi_53            | python-pi                 | setup replica of python-pi
t= 733.0s | replica    | rockpi_53            | python-pi                 | finish replica of python-pi
t= 734.0s | replica    | nano_41              | resnet50-inference        | startup replica of resnet50-inference
t= 735.0s | replica    | nano_41              | resnet50-inference        | setup replica of resnet50-inference
t= 736.0s | replica    | nuc_0                | resnet50-training         | startup replica of resnet50-training
t= 737.0s | replica    | nuc_0                | resnet50-training         | setup replica of resnet50-training
t= 738.0s | replica    | nuc_0                | resnet50-training         | finish replica of resnet50-training
t= 739.0s | replica    | nx_16                | speech-inference          | finish replica of speech-inference
t= 740.0s | replica    | rockpi_53            | speech-inference          | deploy replica of speech-inference
t= 741.0s | replica    | rockpi_25            | python-pi                 | deploy replica of python-pi
t= 742.0s | replica    | rpi3_24              | fio                       | deploy replica of fio
t= 743.0s | replica    | rpi3_24              | fio                       | startup replica of fio
t= 744.0s | replica    | rpi3_24              | fio                       | setup replica of fio
t= 745.0s | replica    | rpi3_24              | fio                       | finish replica of fio
t= 746.0s | replica    | rpi3_25              | resnet50-inference        | deploy replica of resnet50-inference
t= 747.0s | replica    | nuc_1                | resnet50-training         | deploy replica of resnet50-training
t= 748.0s | replica    | rockpi_53            | speech-inference          | startup replica of speech-inference
t= 749.0s | replica    | rockpi_53            | speech-inference          | setup replica of speech-inference
t= 750.0s | replica    | rockpi_25            | python-pi                 | startup replica of python-pi
t= 751.0s | replica    | rockpi_25            | python-pi                 | setup replica of python-pi
t= 752.0s | replica    | rockpi_25            | python-pi                 | finish replica of python-pi
t= 753.0s | replica    | rpi3_25              | resnet50-inference        | startup replica of resnet50-inference
t= 754.0s | replica    | rpi3_25              | resnet50-inference        | setup replica of resnet50-inference
t= 755.0s | replica    | nano_20              | resnet50-inference        | finish replica of resnet50-inference
t= 756.0s | replica    | nuc_1                | resnet50-training         | startup replica of resnet50-training
t= 757.0s | replica    | nuc_1                | resnet50-training         | setup replica of resnet50-training
t= 758.0s | replica    | nuc_1                | resnet50-training         | finish replica of resnet50-training
t= 759.0s | replica    | rockpi_16            | speech-inference          | finish replica of speech-inference
t= 760.0s | replica    | rockpi_25            | python-pi                 | deploy replica of python-pi
t= 761.0s | replica    | rockpi_25            | python-pi                 | startup replica of python-pi
t= 762.0s | replica    | rockpi_25            | python-pi                 | setup replica of python-pi
t= 763.0s | replica    | rockpi_25            | python-pi                 | finish replica of python-pi
t= 764.0s | replica    | rpi3_25              | fio                       | deploy replica of fio
t= 765.0s | replica    | rpi3_26              | resnet50-inference        | deploy replica of resnet50-inference
t= 766.0s | replica    | nuc_2                | resnet50-training         | deploy replica of resnet50-training
t= 767.0s | replica    | rpi3_25              | fio                       | startup replica of fio
t= 768.0s | replica    | rpi3_25              | fio                       | setup replica of fio
t= 769.0s | replica    | rpi3_25              | fio                       | finish replica of fio
t= 770.0s | replica    | rpi3_26              | resnet50-inference        | startup replica of resnet50-inference
t= 771.0s | replica    | rpi3_26              | resnet50-inference        | setup replica of resnet50-inference
t= 772.0s | replica    | nx_20                | resnet50-inference        | finish replica of resnet50-inference
t= 773.0s | replica    | nuc_2                | resnet50-training         | startup replica of resnet50-training
t= 774.0s | replica    | nuc_2                | resnet50-training         | setup replica of resnet50-training
t= 775.0s | replica    | nuc_2                | resnet50-training         | finish replica of resnet50-training
t= 776.0s | replica    | rockpi_53            | speech-inference          | finish replica of speech-inference
t= 777.0s | replica    | rockpi_57            | python-pi                 | deploy replica of python-pi
t= 778.0s | replica    | rpi3_26              | fio                       | deploy replica of fio
t= 779.0s | replica    | rpi3_21              | resnet50-inference        | deploy replica of resnet50-inference
t= 780.0s | replica    | nuc_3                | resnet50-training         | deploy replica of resnet50-training
t= 781.0s | replica    | rpi3_26              | fio                       | startup replica of fio
t= 782.0s | replica    | rpi3_26              | fio                       | setup replica of fio
t= 783.0s | replica    | rpi3_26              | fio                       | finish replica of fio
t= 784.0s | replica    | rockpi_57            | python-pi                 | startup replica of python-pi
t= 785.0s | replica    | rockpi_57            | python-pi                 | setup replica of python-pi
t= 786.0s | replica    | rockpi_57            | python-pi                 | finish replica of python-pi
t= 787.0s | replica    | rpi3_21              | resnet50-inference        | startup replica of resnet50-inference
t= 788.0s | replica    | rpi3_21              | resnet50-inference        | setup replica of resnet50-inference
t= 789.0s | replica    | nuc_3                | resnet50-training         | startup replica of resnet50-training
t= 790.0s | replica    | nuc_3                | resnet50-training         | setup replica of resnet50-training
t= 791.0s | replica    | nuc_3                | resnet50-training         | finish replica of resnet50-training
t= 792.0s | replica    | nano_41              | resnet50-inference        | finish replica of resnet50-inference
t= 793.0s | replica    | rockpi_57            | python-pi                 | deploy replica of python-pi
t= 794.0s | replica    | rockpi_57            | python-pi                 | startup replica of python-pi
t= 795.0s | replica    | rockpi_57            | python-pi                 | setup replica of python-pi
t= 796.0s | replica    | rockpi_57            | python-pi                 | finish replica of python-pi
t= 797.0s | replica    | rpi3_21              | fio                       | deploy replica of fio
t= 798.0s | replica    | rpi3_22              | resnet50-inference        | deploy replica of resnet50-inference
t= 799.0s | replica    | nuc_4                | resnet50-training         | deploy replica of resnet50-training
t= 800.0s | replica    | rpi3_21              | fio                       | startup replica of fio
t= 801.0s | replica    | rpi3_21              | fio                       | setup replica of fio
t= 802.0s | replica    | rpi3_21              | fio                       | finish replica of fio
t= 803.0s | replica    | rpi3_22              | resnet50-inference        | startup replica of resnet50-inference
t= 804.0s | replica    | rpi3_22              | resnet50-inference        | setup replica of resnet50-inference
t= 805.0s | replica    | nuc_4                | resnet50-training         | startup replica of resnet50-training
t= 806.0s | replica    | nuc_4                | resnet50-training         | setup replica of resnet50-training
t= 807.0s | replica    | nuc_4                | resnet50-training         | finish replica of resnet50-training
t= 808.0s | replica    | rpi3_25              | resnet50-inference        | finish replica of resnet50-inference
t= 809.0s | replica    | nx_1                 | python-pi                 | deploy replica of python-pi
t= 810.0s | replica    | rpi3_22              | fio                       | deploy replica of fio
t= 811.0s | replica    | rpi3_23              | resnet50-inference        | deploy replica of resnet50-inference
t= 812.0s | replica    | rpi3_22              | fio                       | startup replica of fio
t= 813.0s | replica    | rpi3_22              | fio                       | setup replica of fio
t= 814.0s | replica    | rpi3_22              | fio                       | finish replica of fio
t= 815.0s | replica    | nx_1                 | python-pi                 | startup replica of python-pi
t= 816.0s | replica    | nx_1                 | python-pi                 | setup replica of python-pi
t= 817.0s | replica    | nx_1                 | python-pi                 | finish replica of python-pi
t= 818.0s | replica    | rpi3_23              | resnet50-inference        | startup replica of resnet50-inference
t= 819.0s | replica    | rpi3_23              | resnet50-inference        | setup replica of resnet50-inference
t= 820.0s | replica    | rpi3_26              | resnet50-inference        | finish replica of resnet50-inference
t= 821.0s | replica    | rockpi_53            | speech-inference          | teardown replica of speech-inference
t= 822.0s | replica    | rockpi_53            | python-pi                 | deploy replica of python-pi
t= 823.0s | replica    | rockpi_53            | python-pi                 | startup replica of python-pi
t= 824.0s | replica    | rockpi_53            | python-pi                 | setup replica of python-pi
t= 825.0s | replica    | rockpi_53            | python-pi                 | finish replica of python-pi
t= 826.0s | replica    | rpi3_23              | fio                       | deploy replica of fio
t= 827.0s | replica    | rpi3_23              | fio                       | startup replica of fio
t= 828.0s | replica    | rpi3_23              | fio                       | setup replica of fio
t= 829.0s | replica    | rpi3_23              | fio                       | finish replica of fio
t= 830.0s | replica    | rpi3_21              | resnet50-inference        | finish replica of resnet50-inference
t= 831.0s | replica    | rockpi_16            | speech-inference          | teardown replica of speech-inference
t= 832.0s | replica    | rockpi_16            | python-pi                 | deploy replica of python-pi
t= 833.0s | replica    | rockpi_16            | python-pi                 | startup replica of python-pi
t= 834.0s | replica    | rockpi_16            | python-pi                 | setup replica of python-pi
t= 835.0s | replica    | rockpi_16            | python-pi                 | finish replica of python-pi
t= 836.0s | replica    | rpi3_21              | resnet50-inference        | teardown replica of resnet50-inference
t= 837.0s | replica    | nx_16                | speech-inference          | teardown replica of speech-inference
t= 838.0s | replica    | nuc_4                | resnet50-training         | teardown replica of resnet50-training
t= 839.0s | replica    | rockpi_16            | python-pi                 | teardown replica of python-pi
t= 840.0s | replica    | rpi3_23              | fio                       | teardown replica of fio
t= 841.0s | replica    | rpi3_22              | resnet50-inference        | finish replica of resnet50-inference
t= 842.0s | replica    | rpi3_22              | resnet50-inference        | teardown replica of resnet50-inference
t= 843.0s | replica    | rockpi_74            | speech-inference          | teardown replica of speech-inference
t= 844.0s | replica    | nuc_3                | resnet50-training         | teardown replica of resnet50-training
t= 845.0s | replica    | rockpi_53            | python-pi                 | teardown replica of python-pi
t= 846.0s | replica    | rpi3_22              | fio                       | teardown replica of fio
t= 847.0s | replica    | rpi3_23              | resnet50-inference        | finish replica of resnet50-inference
t= 848.0s | replica    | rpi3_23              | resnet50-inference        | teardown replica of resnet50-inference
t= 849.0s | replica    | rockpi_33            | speech-inference          | teardown replica of speech-inference
t= 850.0s | replica    | nuc_2                | resnet50-training         | teardown replica of resnet50-training
t= 851.0s | replica    | nx_1                 | python-pi                 | teardown replica of python-pi
t= 852.0s | replica    | rpi3_21              | fio                       | teardown replica of fio
t= 853.0s | replica    | rpi3_26              | resnet50-inference        | teardown replica of resnet50-inference
t= 854.0s | replica    | rockpi_6             | speech-inference          | teardown replica of speech-inference
t= 855.0s | replica    | nuc_1                | resnet50-training         | teardown replica of resnet50-training
t= 856.0s | replica    | rockpi_57            | python-pi                 | teardown replica of python-pi
t= 857.0s | replica    | rpi3_26              | fio                       | teardown replica of fio
t= 858.0s | replica    | rpi3_25              | resnet50-inference        | teardown replica of resnet50-inference
t= 859.0s | replica    | rockpi_48            | speech-inference          | teardown replica of speech-inference
t= 860.0s | replica    | nuc_0                | resnet50-training         | teardown replica of resnet50-training
t= 861.0s | replica    | rockpi_57            | python-pi                 | teardown replica of python-pi
t= 862.0s | replica    | rpi3_25              | fio                       | teardown replica of fio
t= 863.0s | replica    | nano_41              | resnet50-inference        | teardown replica of resnet50-inference
t= 864.0s | replica    | rockpi_73            | speech-inference          | teardown replica of speech-inference
t= 865.0s | replica    | rockpi_73            | python-pi                 | deploy replica of python-pi
t= 866.0s | replica    | rockpi_73            | python-pi                 | startup replica of python-pi
t= 867.0s | replica    | rockpi_73            | python-pi                 | setup replica of python-pi
t= 868.0s | replica    | rockpi_73            | python-pi                 | finish replica of python-pi
t= 869.0s | replica    | rpi3_25              | fio                       | deploy replica of fio
t= 870.0s | replica    | rpi3_25              | fio                       | startup replica of fio
t= 871.0s | replica    | rpi3_25              | fio                       | setup replica of fio
t= 872.0s | replica    | rpi3_25              | fio                       | finish replica of fio
t= 873.0s | replica    | nano_41              | resnet50-inference        | deploy replica of resnet50-inference
t= 874.0s | replica    | nano_41              | resnet50-inference        | startup replica of resnet50-inference
t= 875.0s | replica    | nano_41              | resnet50-inference        | setup replica of resnet50-inference
t= 876.0s | replica    | rockpi_48            | speech-inference          | deploy replica of speech-inference
t= 877.0s | replica    | rockpi_48            | speech-inference          | startup replica of speech-inference
t= 878.0s | replica    | rockpi_48            | speech-inference          | setup replica of speech-inference
t= 879.0s | replica    | rockpi_6             | python-pi                 | deploy replica of python-pi
t= 880.0s | replica    | rockpi_6             | python-pi                 | startup replica of python-pi
t= 881.0s | replica    | rockpi_6             | python-pi                 | setup replica of python-pi
t= 882.0s | replica    | rockpi_6             | python-pi                 | finish replica of python-pi
t= 883.0s | replica    | rpi3_25              | fio                       | deploy replica of fio
t= 884.0s | replica    | rpi3_25              | fio                       | startup replica of fio
t= 885.0s | replica    | rpi3_25              | fio                       | setup replica of fio
t= 886.0s | replica    | rpi3_25              | fio                       | finish replica of fio
t= 887.0s | replica    | rockpi_48            | speech-inference          | finish replica of speech-inference
t= 888.0s | replica    | nano_41              | resnet50-inference        | finish replica of resnet50-inference
t= 889.0s | replica    | rockpi_33            | python-pi                 | deploy replica of python-pi
t= 890.0s | replica    | rockpi_33            | python-pi                 | startup replica of python-pi
t= 891.0s | replica    | rockpi_33            | python-pi                 | setup replica of python-pi
t= 892.0s | replica    | rockpi_33            | python-pi                 | finish replica of python-pi
t= 893.0s | replica    | rpi3_26              | fio                       | deploy replica of fio
t= 894.0s | replica    | rpi3_26              | fio                       | startup replica of fio
t= 895.0s | replica    | rpi3_26              | fio                       | setup replica of fio
t= 896.0s | replica    | rpi3_26              | fio                       | finish replica of fio
t= 897.0s | replica    | rpi3_21              | resnet50-inference        | deploy replica of resnet50-inference
t= 898.0s | replica    | rpi3_21              | resnet50-inference        | startup replica of resnet50-inference
t= 899.0s | replica    | rpi3_21              | resnet50-inference        | setup replica of resnet50-inference
t= 900.0s | replica    | nuc_0                | resnet50-training         | deploy replica of resnet50-training
t= 901.0s | replica    | nuc_0                | resnet50-training         | startup replica of resnet50-training
t= 902.0s | replica    | nuc_0                | resnet50-training         | setup replica of resnet50-training
t= 903.0s | replica    | nuc_0                | resnet50-training         | finish replica of resnet50-training
t= 904.0s | replica    | rpi3_21              | resnet50-inference        | finish replica of resnet50-inference
t= 905.0s | replica    | rockpi_74            | python-pi                 | deploy replica of python-pi
t= 906.0s | replica    | rockpi_74            | python-pi                 | startup replica of python-pi
t= 907.0s | replica    | rockpi_74            | python-pi                 | setup replica of python-pi
t= 908.0s | replica    | rockpi_74            | python-pi                 | finish replica of python-pi
t= 909.0s | replica    | rpi3_26              | fio                       | deploy replica of fio
t= 910.0s | replica    | rpi3_26              | fio                       | startup replica of fio
t= 911.0s | replica    | rpi3_26              | fio                       | setup replica of fio
t= 912.0s | replica    | rpi3_26              | fio                       | finish replica of fio
t= 913.0s | replica    | rpi3_22              | resnet50-inference        | deploy replica of resnet50-inference
t= 914.0s | replica    | rpi3_22              | resnet50-inference        | startup replica of resnet50-inference
t= 915.0s | replica    | rpi3_22              | resnet50-inference        | setup replica of resnet50-inference
t= 916.0s | replica    | nuc_1                | resnet50-training         | deploy replica of resnet50-training
t= 917.0s | replica    | nuc_1                | resnet50-training         | startup replica of resnet50-training
t= 918.0s | replica    | nuc_1                | resnet50-training         | setup replica of resnet50-training
t= 919.0s | replica    | nuc_1                | resnet50-training         | finish replica of resnet50-training
t= 920.0s | replica    | rpi3_22              | resnet50-inference        | finish replica of resnet50-inference
t= 921.0s | replica    | nx_16                | speech-inference          | deploy replica of speech-inference
t= 922.0s | replica    | nx_16                | speech-inference          | startup replica of speech-inference
t= 923.0s | replica    | nx_16                | speech-inference          | setup replica of speech-inference
t= 924.0s | replica    | rockpi_16            | python-pi                 | deploy replica of python-pi
t= 925.0s | replica    | rockpi_16            | python-pi                 | startup replica of python-pi
t= 926.0s | replica    | rockpi_16            | python-pi                 | setup replica of python-pi
t= 927.0s | replica    | rockpi_16            | python-pi                 | finish replica of python-pi
t= 928.0s | replica    | rpi3_21              | fio                       | deploy replica of fio
t= 929.0s | replica    | rpi3_21              | fio                       | startup replica of fio
t= 930.0s | replica    | rpi3_21              | fio                       | setup replica of fio
t= 931.0s | replica    | rpi3_21              | fio                       | finish replica of fio
t= 932.0s | replica    | rpi3_23              | resnet50-inference        | deploy replica of resnet50-inference
t= 933.0s | replica    | rpi3_23              | resnet50-inference        | startup replica of resnet50-inference
t= 934.0s | replica    | rpi3_23              | resnet50-inference        | setup replica of resnet50-inference
t= 935.0s | replica    | nuc_2                | resnet50-training         | deploy replica of resnet50-training
t= 936.0s | replica    | nuc_2                | resnet50-training         | startup replica of resnet50-training
t= 937.0s | replica    | nuc_2                | resnet50-training         | setup replica of resnet50-training
t= 938.0s | replica    | nuc_2                | resnet50-training         | finish replica of resnet50-training
t= 939.0s | replica    | nx_16                | speech-inference          | finish replica of speech-inference
t= 940.0s | replica    | rpi3_23              | resnet50-inference        | finish replica of resnet50-inference
t= 941.0s | replica    | rockpi_53            | speech-inference          | deploy replica of speech-inference
t= 942.0s | replica    | rockpi_53            | speech-inference          | startup replica of speech-inference
t= 943.0s | replica    | rockpi_53            | speech-inference          | setup replica of speech-inference
t= 944.0s | replica    | rockpi_57            | python-pi                 | deploy replica of python-pi
t= 945.0s | replica    | rockpi_57            | python-pi                 | startup replica of python-pi
t= 946.0s | replica    | rockpi_57            | python-pi                 | setup replica of python-pi
t= 947.0s | replica    | rockpi_57            | python-pi                 | finish replica of python-pi
t= 948.0s | replica    | rpi3_22              | fio                       | deploy replica of fio
t= 949.0s | replica    | rpi3_22              | fio                       | startup replica of fio
t= 950.0s | replica    | rpi3_22              | fio                       | setup replica of fio
t= 951.0s | replica    | rpi3_22              | fio                       | finish replica of fio
t= 952.0s | replica    | coral_10             | resnet50-inference        | deploy replica of resnet50-inference
t= 953.0s | replica    | nuc_3                | resnet50-training         | deploy replica of resnet50-training
t= 954.0s | replica    | nuc_3                | resnet50-training         | startup replica of resnet50-training
t= 955.0s | replica    | nuc_3                | resnet50-training         | setup replica of resnet50-training
t= 956.0s | replica    | nuc_3                | resnet50-training         | finish replica of resnet50-training
t= 957.0s | replica    | coral_10             | resnet50-inference        | startup replica of resnet50-inference
t= 958.0s | replica    | coral_10             | resnet50-inference        | setup replica of resnet50-inference
t= 959.0s | replica    | rockpi_53            | speech-inference          | finish replica of speech-inference
t= 960.0s | replica    | coral_10             | resnet50-inference        | finish replica of resnet50-inference
t= 961.0s | replica    | rockpi_57            | speech-inference          | deploy replica of speech-inference
t= 962.0s | replica    | nx_1                 | python-pi                 | deploy replica of python-pi
t= 963.0s | replica    | nx_1                 | python-pi                 | startup replica of python-pi
t= 964.0s | replica    | nx_1                 | python-pi                 | setup replica of python-pi
t= 965.0s | replica    | nx_1                 | python-pi                 | finish replica of python-pi
t= 966.0s | replica    | rpi3_23              | fio                       | deploy replica of fio
t= 967.0s | replica    | rpi3_23              | fio                       | startup replica of fio
t= 968.0s | replica    | rpi3_23              | fio                       | setup replica of fio
t= 969.0s | replica    | rpi3_23              | fio                       | finish replica of fio
t= 970.0s | replica    | rpi3_18              | resnet50-inference        | deploy replica of resnet50-inference
t= 971.0s | replica    | nuc_4                | resnet50-training         | deploy replica of resnet50-training
t= 972.0s | replica    | nuc_4                | resnet50-training         | startup replica of resnet50-training
t= 973.0s | replica    | nuc_4                | resnet50-training         | setup replica of resnet50-training
t= 974.0s | replica    | nuc_4                | resnet50-training         | finish replica of resnet50-training
t= 975.0s | replica    | rockpi_57            | speech-inference          | startup replica of speech-inference
t= 976.0s | replica    | rockpi_57            | speech-inference          | setup replica of speech-inference
t= 977.0s | replica    | rpi3_18              | resnet50-inference        | startup replica of resnet50-inference
t= 978.0s | replica    | rpi3_18              | resnet50-inference        | setup replica of resnet50-inference
t= 979.0s | replica    | rockpi_57            | speech-inference          | finish replica of speech-inference
t= 980.0s | replica    | rpi3_18              | resnet50-inference        | finish replica of resnet50-inference
t= 981.0s | replica    | nx_2                 | speech-inference          | deploy replica of speech-inference
t= 982.0s | replica    | nx_15                | python-pi                 | deploy replica of python-pi
t= 983.0s | replica    | rpi3_18              | fio                       | deploy replica of fio
t= 984.0s | replica    | rpi3_19              | resnet50-inference        | deploy replica of resnet50-inference
t= 985.0s | replica    | nuc_5                | resnet50-training         | deploy replica of resnet50-training
t= 986.0s | replica    | rpi3_18              | fio                       | startup replica of fio
t= 987.0s | replica    | rpi3_18              | fio                       | setup replica of fio
t= 988.0s | replica    | rpi3_18              | fio                       | finish replica of fio
t= 989.0s | replica    | nx_2                 | speech-inference          | startup replica of speech-inference
t= 990.0s | replica    | nx_2                 | speech-inference          | setup replica of speech-inference
t= 991.0s | replica    | nx_15                | python-pi                 | startup replica of python-pi
t= 992.0s | replica    | nx_15                | python-pi                 | setup replica of python-pi
t= 993.0s | replica    | nx_15                | python-pi                 | finish replica of python-pi
t= 994.0s | replica    | rpi3_19              | resnet50-inference        | startup replica of resnet50-inference
t= 995.0s | replica    | rpi3_19              | resnet50-inference        | setup replica of resnet50-inference
t= 996.0s | replica    | nx_2                 | speech-inference          | finish replica of speech-inference
t= 997.0s | replica    | nuc_5                | resnet50-training         | startup replica of resnet50-training
t= 998.0s | replica    | nuc_5                | resnet50-training         | setup replica of resnet50-training
t= 999.0s | replica    | nuc_5                | resnet50-training         | finish replica of resnet50-training
t=1000.0s | replica    | rpi3_19              | resnet50-inference        | finish replica of resnet50-inference
t=1001.0s | replica    | rockpi_32            | speech-inference          | deploy replica of speech-inference
t=1002.0s | replica    | rockpi_32            | python-pi                 | deploy replica of python-pi
t=1003.0s | replica    | rpi3_19              | fio                       | deploy replica of fio
t=1004.0s | replica    | rpi3_20              | resnet50-inference        | deploy replica of resnet50-inference
t=1005.0s | replica    | nuc_0                | resnet50-training         | deploy replica of resnet50-training
t=1006.0s | replica    | nuc_0                | resnet50-training         | startup replica of resnet50-training
t=1007.0s | replica    | nuc_0                | resnet50-training         | setup replica of resnet50-training
t=1008.0s | replica    | nuc_0                | resnet50-training         | finish replica of resnet50-training
t=1009.0s | replica    | rpi3_19              | fio                       | startup replica of fio
t=1010.0s | replica    | rpi3_19              | fio                       | setup replica of fio
t=1011.0s | replica    | rpi3_19              | fio                       | finish replica of fio
t=1012.0s | replica    | rpi3_20              | resnet50-inference        | startup replica of resnet50-inference
t=1013.0s | replica    | rpi3_20              | resnet50-inference        | setup replica of resnet50-inference
t=1014.0s | replica    | rockpi_32            | speech-inference          | startup replica of speech-inference
t=1015.0s | replica    | rockpi_32            | speech-inference          | setup replica of speech-inference
t=1016.0s | replica    | rockpi_32            | python-pi                 | startup replica of python-pi
t=1017.0s | replica    | rockpi_32            | python-pi                 | setup replica of python-pi
